101,0,0.377492,-0.221585,1.75298,-nan,-nan,-nan
102,0,0.373169,-0.22034,1.75268,-nan,-nan,-nan
103,0,0.37328,-0.221312,1.75428,-nan,-nan,-nan
104,0,0.381099,-0.222114,1.75263,-nan,-nan,-nan
105,0,0.372922,-0.220811,1.75517,-nan,-nan,-nan
106,0,0.378185,-0.220355,1.75302,-nan,-nan,-nan
107,0,0.373747,-0.221554,1.75481,-nan,-nan,-nan
108,0,0.378944,-0.221236,1.75375,-nan,-nan,-nan
109,0,0.371704,-0.221366,1.75651,-nan,-nan,-nan
110,0,0.373093,-0.220956,1.75644,-nan,-nan,-nan
111,0,0.378735,-0.220703,1.75037,-nan,-nan,-nan
112,0,0.371748,-0.221285,1.75781,-nan,-nan,-nan
113,0,0.379537,-0.220989,1.75194,-nan,-nan,-nan
114,0,0.375135,-0.22067,1.75342,-nan,-nan,-nan
115,0,0.379613,-0.221374,1.75225,-nan,-nan,-nan
116,0,0.376429,-0.220678,1.75056,-nan,-nan,-nan
117,0,0.37857,-0.221301,1.75401,-nan,-nan,-nan
118,0,0.372009,-0.220347,1.75386,-nan,-nan,-nan
119,0,0.37391,-0.220089,1.75487,-nan,-nan,-nan
120,0,0.388123,-0.2215,1.7473,-nan,-nan,-nan
121,0,0.379352,-0.220621,1.74949,-nan,-nan,-nan
122,0,0.374469,-0.220767,1.75364,-nan,-nan,-nan
123,0,0.378216,-0.2214,1.74772,-nan,-nan,-nan
124,0,0.378889,-0.221152,1.75244,-nan,-nan,-nan
125,0,0.376777,-0.220355,1.74953,-nan,-nan,-nan
126,0,0.378758,-0.221422,1.75124,-nan,-nan,-nan
127,0,0.375764,-0.220273,1.75169,-nan,-nan,-nan
128,0,0.372152,-0.220064,1.7566,-nan,-nan,-nan
129,0,0.371829,-0.220778,1.75547,-nan,-nan,-nan
130,0,0.372649,-0.221269,1.75504,-nan,-nan,-nan
131,0,0.372623,-0.220222,1.75566,-nan,-nan,-nan
132,0,0.373301,-0.220875,1.75183,-nan,-nan,-nan
133,0,0.378915,-0.220971,1.75188,-nan,-nan,-nan
134,0,0.374157,-0.220549,1.75117,-nan,-nan,-nan
135,0,0.378104,-0.220567,1.75249,-nan,-nan,-nan
136,0,0.37427,-0.220924,1.75319,-nan,-nan,-nan
137,0,0.378461,-0.220383,1.74805,-nan,-nan,-nan
138,0,0.374842,-0.220396,1.75214,-nan,-nan,-nan
139,0,0.378394,-0.221428,1.75048,-nan,-nan,-nan
140,0,0.379936,-0.221384,1.74926,-nan,-nan,-nan
141,0,0.376267,-0.220625,1.75283,-nan,-nan,-nan
142,0,0.371621,-0.220164,1.75418,-nan,-nan,-nan
143,0,0.377414,-0.221711,1.75152,-nan,-nan,-nan
144,0,0.376432,-0.220352,1.75054,-nan,-nan,-nan
145,0,0.37703,-0.221433,1.75201,-nan,-nan,-nan
146,0,0.372831,-0.220538,1.75033,-nan,-nan,-nan
147,0,0.373731,-0.219859,1.75375,-nan,-nan,-nan
148,0,0.378448,-0.221196,1.7518,-nan,-nan,-nan
149,0,0.377581,-0.220491,1.75174,-nan,-nan,-nan
150,0,0.380963,-0.22158,1.75023,-nan,-nan,-nan
151,0,0.379741,-0.220337,1.74763,-nan,-nan,-nan
152,0,0.371174,-0.219843,1.75394,-nan,-nan,-nan
153,0,0.363732,-0.217988,1.75158,-nan,-nan,-nan
154,0,0.359898,-0.216242,1.75306,-nan,-nan,-nan
155,0,0.346462,-0.214236,1.75376,-nan,-nan,-nan
156,1,0.348837,-0.215705,1.75568,-nan,-nan,-nan
157,1,0.349559,-0.215272,1.75328,-nan,-nan,-nan
158,1,0.350672,-0.216685,1.75436,-nan,-nan,-nan
159,1,0.359131,-0.218727,1.75481,-nan,-nan,-nan
160,0,0.37212,-0.219223,1.75438,-nan,-nan,-nan
161,0,0.373499,-0.220087,1.75375,-nan,-nan,-nan
