55,0,-0.44221,0.284039,1.07418,-nan,-nan,-nan,0.831211,0.555942,-0.00412808,0.199943,-0.305854,-0.930847,-0.51876,0.772905,-0.365385,108.189,11.5336,31.9684,0.53851,0.790957,0.238915,-0.165271
57,0,-0.43464,0.285404,1.087,0.0600738,0.243759,1.16337,0.810758,0.584458,-0.0328582,0.216529,-0.351573,-0.910775,-0.543862,0.731304,-0.411593,111.107,12.5053,33.854,0.51176,0.802173,0.249631,-0.179737
59,0,-0.427277,0.286562,1.09896,0.0600738,0.243759,1.16337,0.807169,0.579316,-0.113454,0.158176,-0.397411,-0.903905,-0.568735,0.711658,-0.412412,113.733,9.10105,35.1687,0.499336,0.808856,0.227943,-0.21085
60,0,-0.426487,0.288219,1.1024,0.0600738,0.243759,1.16337,0.799416,0.569342,-0.191789,0.101086,-0.442154,-0.891225,-0.592212,0.693073,-0.411017,116.387,5.80169,36.5313,0.486376,0.814338,0.20582,-0.240687
62,0,-0.427134,0.290772,1.10191,0.0600738,0.243759,1.16337,0.785967,0.565504,-0.249923,0.0467606,-0.457443,-0.888009,-0.616498,0.686259,-0.385978,117.255,2.68016,38.11,0.485424,0.810769,0.188791,-0.26716
64,0,-0.427235,0.290275,1.1018,0.0600738,0.243759,1.16337,0.769688,0.573424,-0.280651,0.021422,-0.462553,-0.886333,-0.63806,0.676188,-0.368305,117.559,1.22748,39.6582,0.484466,0.80631,0.184434,-0.28485
65,0,-0.427266,0.291754,1.10163,0.0600738,0.243759,1.16337,0.732701,0.632095,-0.2522,-0.0151045,-0.355386,-0.934597,-0.680383,0.68859,-0.250844,110.82,-0.86546,42.8796,0.530677,0.764678,0.201716,-0.304894
67,0,-0.426572,0.294031,1.1012,0.0600738,0.243759,1.16337,0.698762,0.674937,-0.237048,-0.00265309,-0.328924,-0.944353,-0.715349,0.660507,-0.228049,109.204,-0.152011,45.672,0.534273,0.750955,0.223809,-0.317062
69,0,-0.431673,0.298893,1.0982,0.0600738,0.243759,1.16337,0.668917,0.714397,-0.205397,-0.0420137,-0.23954,-0.969977,-0.742149,0.657463,-0.130218,103.872,-2.40792,47.9709,0.569903,0.713911,0.235458,-0.331815
71,0,-0.428423,0.301814,1.09921,0.0600738,0.243759,1.16337,0.672897,0.718019,-0.177927,-0.0767209,-0.171491,-0.982194,-0.735747,0.674566,-0.0603087,99.904,-4.40011,47.5547,0.600229,0.690054,0.232336,-0.331016
73,0,-0.425515,0.301659,1.09987,0.0600738,0.243759,1.16337,0.659245,0.738068,-0.143708,-0.0953109,-0.107556,-0.98962,-0.745863,0.666099,-0.000559775,96.2028,-5.46921,48.5275,0.622722,0.664711,0.241743,-0.334571
