52,0,0.504902,-0.199409,1.85271,-nan,-nan,-nan
53,0,0.503102,-0.200593,1.853,-nan,-nan,-nan
54,0,0.50348,-0.201058,1.85277,-nan,-nan,-nan
55,0,0.504763,-0.199731,1.85279,-nan,-nan,-nan
56,0,0.506288,-0.198574,1.85335,-nan,-nan,-nan
57,0,0.504279,-0.201063,1.853,0.0909361,0.510336,1.73043
58,0,0.504527,-0.200858,1.85397,0.0909361,0.510336,1.73043
59,0,0.505222,-0.200749,1.85417,0.0909361,0.510336,1.73043
60,0,0.503771,-0.200873,1.85406,0.0909361,0.510336,1.73043
61,0,0.505313,-0.201832,1.85479,0.0909361,0.510336,1.73043
62,0,0.50275,-0.200242,1.85421,0.0909361,0.510336,1.73043
63,0,0.506344,-0.200027,1.85611,0.0909361,0.510336,1.73043
64,0,0.504915,-0.201014,1.85693,0.0909361,0.510336,1.73043
65,0,0.506103,-0.200731,1.8584,0.0909361,0.510336,1.73043
66,0,0.504219,-0.200039,1.85527,0.0909361,0.510336,1.73043
67,0,0.504291,-0.200158,1.85144,0.0909361,0.510336,1.73043
68,0,0.504021,-0.20041,1.851,0.0909361,0.510336,1.73043
69,0,0.504692,-0.201298,1.85479,0.0909361,0.510336,1.73043
70,0,0.50282,-0.201825,1.85385,0.0909361,0.510336,1.73043
71,0,0.504179,-0.202057,1.85465,0.0909361,0.510336,1.73043
72,0,0.506239,-0.200768,1.85478,0.0909361,0.510336,1.73043
73,0,0.505539,-0.201297,1.85862,0.0909361,0.510336,1.73043
74,0,0.503467,-0.200452,1.85407,0.0909361,0.510336,1.73043
75,0,0.501839,-0.200581,1.85476,0.0909361,0.510336,1.73043
76,0,0.501992,-0.200568,1.85593,0.0909361,0.510336,1.73043
77,0,0.501676,-0.200517,1.85773,0.0909361,0.510336,1.73043
78,0,0.504449,-0.20067,1.85335,0.0909361,0.510336,1.73043
79,0,0.503044,-0.201245,1.85531,0.0909361,0.510336,1.73043
80,0,0.504639,-0.201143,1.85619,0.0909361,0.510336,1.73043
81,0,0.506077,-0.200042,1.85725,0.0909361,0.510336,1.73043
82,0,0.507225,-0.200422,1.85583,0.0909361,0.510336,1.73043
83,0,0.507342,-0.200276,1.85658,0.0909361,0.510336,1.73043
84,0,0.505917,-0.199941,1.85654,0.0909361,0.510336,1.73043
85,0,0.505738,-0.20058,1.85346,0.0909361,0.510336,1.73043
86,0,0.5054,-0.199584,1.8547,0.0909361,0.510336,1.73043
87,0,0.505043,-0.200326,1.85279,0.0909361,0.510336,1.73043
88,0,0.504355,-0.199631,1.85315,0.0909361,0.510336,1.73043
89,0,0.504937,-0.200662,1.85361,0.0909361,0.510336,1.73043
90,0,0.504567,-0.200357,1.85596,0.0909361,0.510336,1.73043
91,0,0.505014,-0.200071,1.85709,0.0909361,0.510336,1.73043
92,0,0.504221,-0.200979,1.85759,0.0909361,0.510336,1.73043
93,0,0.505,-0.200706,1.85662,0.0909361,0.510336,1.73043
94,0,0.504541,-0.200189,1.85699,0.0909361,0.510336,1.73043
95,0,0.50588,-0.200285,1.85597,0.0909361,0.510336,1.73043
96,0,0.495657,-0.195687,1.82857,0.0909361,0.510336,1.73043
97,0,0.496492,-0.195662,1.82827,0.0909361,0.510336,1.73043
98,0,0.495483,-0.195652,1.82742,0.0909361,0.510336,1.73043
99,0,0.49699,-0.196464,1.82789,0.0909361,0.510336,1.73043
100,0,0.495437,-0.196721,1.82852,0.0909361,0.510336,1.73043
