67,0,-0.226713,0.137022,1.79055,0.0664865,0.257826,1.15611,0.633969,0.773166,0.0172496,0.208209,-0.149158,-0.966644,-0.744804,0.616414,-0.255541,98.7718,12.0174,49.5959,0.554362,0.71391,0.343662,-0.254778
68,0,-0.230306,0.144162,1.79215,0.0664865,0.257826,1.15611,0.659833,0.751411,-0.00149592,0.124672,-0.111441,-0.98592,-0.740997,0.650356,-0.167212,96.4489,7.16183,48.316,0.587618,0.696148,0.314618,-0.266644
70,0,-0.230229,0.14771,1.79372,0.0664865,0.257826,1.15611,0.695115,0.718854,-0.00799405,0.0668439,-0.0757001,-0.994888,-0.715785,0.691027,-0.100671,94.3512,3.83273,45.8393,0.616187,0.684011,0.287166,-0.264535
71,0,-0.230579,0.150373,1.79364,0.0664865,0.257826,1.15611,0.724631,0.689105,-0.0066223,0.0156455,-0.0260576,-0.999538,-0.688959,0.724193,-0.0296635,91.4933,0.896456,43.5545,0.645931,0.667149,0.26409,-0.260654
73,0,-0.231069,0.150917,1.79549,0.0664865,0.257826,1.15611,0.745588,0.666357,0.00820545,0.0198551,-0.00990498,-0.999754,-0.666112,0.745567,-0.0206156,90.5676,1.13769,41.7778,0.654803,0.666354,0.25745,-0.246831
75,0,-0.23165,0.150546,1.79518,0.0664865,0.257826,1.15611,0.7769,0.628588,0.0360909,0.0471687,-0.000946086,-0.998886,-0.627854,0.777738,-0.0303847,90.0543,2.70357,38.9435,0.6606,0.672352,0.251266,-0.220035
76,0,-0.232723,0.150074,1.79628,0.0664865,0.257826,1.15611,0.799662,0.599489,0.0339749,0.0528552,-0.0139154,-0.998505,-0.59812,0.800262,-0.0428137,90.7984,3.02979,36.7952,0.660101,0.681247,0.239393,-0.207027
78,0,-0.232734,0.149898,1.79858,0.0664865,0.257826,1.15611,0.802921,0.59512,0.033901,0.0640796,-0.0296317,-0.997505,-0.592631,0.80309,-0.061927,91.7015,3.67401,36.4308,0.654095,0.688201,0.239465,-0.202968
80,0,-0.232997,0.149725,1.80065,0.0664865,0.257826,1.15611,0.823659,0.566208,0.0315406,0.0666228,-0.0413823,-0.99692,-0.563159,0.823223,-0.0718072,92.377,3.82003,34.3615,0.653925,0.695853,0.227358,-0.190995
81,0,-0.23193,0.149071,1.79691,0.0664865,0.257826,1.15611,0.813284,0.581248,0.0268233,0.0666889,-0.047318,-0.996651,-0.578033,0.812349,-0.0772458,92.7182,3.82383,35.4029,0.649754,0.696033,0.232725,-0.197982
83,0,-0.232024,0.148687,1.79601,0.0664865,0.257826,1.15611,0.79389,0.607736,0.0198743,0.0646748,-0.0518957,-0.996556,-0.604612,0.792441,-0.0805048,92.981,3.70818,37.2922,0.644494,0.693954,0.242239,-0.210654
85,0,-0.232401,0.149653,1.79586,0.0664865,0.257826,1.15611,0.791596,0.610572,0.0240305,0.0587547,-0.0369119,-0.99759,-0.608214,0.7911,-0.0650933,92.119,3.36834,37.5365,0.649921,0.688041,0.2432,-0.212263
86,0,-0.2321,0.150244,1.79545,0.0664865,0.257826,1.15611,0.786581,0.616637,0.0323925,0.05904,-0.0228859,-0.997993,-0.614658,0.786915,-0.0544078,91.3137,3.38471,38.0051,0.653699,0.682619,0.247457,-0.213247
88,0,-0.231843,0.151186,1.79518,0.0664865,0.257826,1.15611,0.77828,0.62671,0.0389186,0.0531099,-0.00394281,-0.998581,-0.625667,0.779243,-0.0363531,90.2262,3.04441,38.7962,0.659163,0.674273,0.252057,-0.217549
89,0,-0.230858,0.150196,1.79544,0.0664865,0.257826,1.15611,0.772424,0.634487,0.02804,0.0519479,-0.019116,-0.998467,-0.632979,0.772697,-0.047726,91.0968,2.97774,39.3336,0.65299,0.678098,0.253074,-0.223028
91,0,-0.231062,0.149985,1.79501,0.0664865,0.257826,1.15611,0.77137,0.63588,0.0254102,0.0554979,-0.0274391,-0.998082,-0.633963,0.7713,-0.0564557,91.5748,3.18143,39.4156,0.649514,0.68104,0.253795,-0.223391
93,0,-0.230838,0.149291,1.79607,0.0664865,0.257826,1.15611,0.767016,0.641481,0.0137278,0.0565075,-0.0462227,-0.997332,-0.639135,0.765745,-0.0717021,92.6536,3.23937,39.8036,0.642085,0.686466,0.254196,-0.227763
94,0,-0.231199,0.149415,1.79543,0.0664865,0.257826,1.15611,0.767619,0.640723,0.0153499,0.0553709,-0.0424384,-0.997564,-0.63851,0.766598,-0.0680539,92.436,3.17414,39.7539,0.643647,0.685221,0.253967,-0.227358
96,0,-0.230488,0.14871,1.79418,0.0664865,0.257826,1.15611,0.719429,0.694547,-0.00514946,0.0572702,-0.0667074,-0.996128,-0.692201,0.716348,-0.0877681,93.8312,3.28314,43.895,0.625491,0.684453,0.274605,-0.254711
