211,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.272191,-0.224575,1.29774
213,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.268487,-0.226443,1.29078
214,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.275449,-0.224398,1.30163
216,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.275994,-0.224598,1.30164
217,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.27578,-0.224329,1.30223
219,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.27838,-0.224023,1.30472
221,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.277825,-0.224127,1.3043
222,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.272343,-0.226505,1.29446
224,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.278014,-0.22422,1.30432
226,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.27668,-0.224458,1.30156
228,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.276402,-0.224509,1.30235
229,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.277829,-0.224216,1.30424
231,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.276826,-0.224479,1.30196
232,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.273112,-0.22456,1.29889
234,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.272128,-0.224707,1.29811
236,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.272406,-0.224684,1.29807
238,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.272782,-0.224796,1.29781
240,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.276135,-0.224652,1.30217
241,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.276536,-0.224212,1.30229
243,0.00835536,0.972501,-0.232747,-0.520264,0.269891,-0.286536,1.042,-0.183465,-0.293076,1.008,0,0,0,0,-0.277255,-0.2243,1.30218
