51,0,0.514405,-0.196317,1.85906,0.0738921,0.506051,1.75615
52,0,0.515323,-0.197571,1.86132,0.0738921,0.506051,1.75615
53,0,0.515042,-0.197388,1.86157,0.0738921,0.506051,1.75615
54,0,0.512716,-0.196519,1.85658,0.0738921,0.506051,1.75615
55,0,0.514743,-0.197131,1.85883,0.0738921,0.506051,1.75615
56,0,0.515594,-0.196258,1.8623,0.0738921,0.506051,1.75615
57,0,0.515125,-0.199448,1.85695,0.0738921,0.506051,1.75615
58,0,0.516036,-0.195296,1.86192,0.0738921,0.506051,1.75615
59,0,0.516569,-0.196599,1.86118,0.0738921,0.506051,1.75615
60,0,0.517102,-0.197516,1.85895,0.0738921,0.506051,1.75615
61,0,0.514637,-0.197335,1.86113,0.0738921,0.506051,1.75615
62,0,0.515047,-0.198516,1.85916,0.0738921,0.506051,1.75615
63,0,0.514196,-0.198258,1.86164,0.0738921,0.506051,1.75615
64,0,0.514739,-0.197638,1.86262,0.0738921,0.506051,1.75615
65,0,0.51526,-0.19602,1.85969,0.0738921,0.506051,1.75615
66,0,0.515443,-0.199619,1.86127,0.0738921,0.506051,1.75615
67,0,0.514098,-0.1984,1.85793,0.0738921,0.506051,1.75615
68,0,0.514142,-0.19921,1.85848,0.0738921,0.506051,1.75615
69,0,0.516734,-0.197882,1.86217,0.0738921,0.506051,1.75615
70,0,0.517191,-0.198262,1.86137,0.0738921,0.506051,1.75615
71,0,0.516648,-0.197331,1.8633,0.0738921,0.506051,1.75615
72,0,0.515434,-0.198341,1.863,0.0738921,0.506051,1.75615
73,0,0.515527,-0.197858,1.86105,0.0738921,0.506051,1.75615
74,0,0.515426,-0.199529,1.86627,0.0738921,0.506051,1.75615
75,0,0.517227,-0.197812,1.86706,0.0738921,0.506051,1.75615
76,0,0.517143,-0.200167,1.86292,0.0738921,0.506051,1.75615
77,0,0.515408,-0.19843,1.86327,0.0738921,0.506051,1.75615
78,0,0.51482,-0.199546,1.86264,0.0738921,0.506051,1.75615
79,0,0.515937,-0.198809,1.86392,0.0738921,0.506051,1.75615
80,0,0.516755,-0.199428,1.86487,0.0738921,0.506051,1.75615
81,0,0.515418,-0.196736,1.87376,0.0738921,0.506051,1.75615
82,0,0.517515,-0.19703,1.86694,0.0738921,0.506051,1.75615
83,0,0.515933,-0.198235,1.86608,0.0738921,0.506051,1.75615
84,0,0.515475,-0.199523,1.8605,0.0738921,0.506051,1.75615
85,0,0.515991,-0.198139,1.865,0.0738921,0.506051,1.75615
86,0,0.517116,-0.197801,1.86722,0.0738921,0.506051,1.75615
87,0,0.515798,-0.19813,1.86771,0.0738921,0.506051,1.75615
88,0,0.515085,-0.198032,1.8669,0.0738921,0.506051,1.75615
89,0,0.515187,-0.1979,1.86535,0.0738921,0.506051,1.75615
90,0,0.515665,-0.197697,1.86403,0.0738921,0.506051,1.75615
91,0,0.515275,-0.199439,1.86677,0.0738921,0.506051,1.75615
92,0,0.515421,-0.199131,1.86079,0.0738921,0.506051,1.75615
93,0,0.505753,-0.193971,1.83922,0.0738921,0.506051,1.75615
94,0,0.50549,-0.19342,1.83898,0.0738921,0.506051,1.75615
95,0,0.507067,-0.193041,1.84188,0.0738921,0.506051,1.75615
96,0,0.504911,-0.193603,1.83923,0.0738921,0.506051,1.75615
97,0,0.506698,-0.193603,1.83967,0.0738921,0.506051,1.75615
98,0,0.507529,-0.193284,1.84013,0.0738921,0.506051,1.75615
99,0,0.503589,-0.194473,1.83705,0.0738921,0.506051,1.75615
100,0,0.505272,-0.193766,1.83716,0.0738921,0.506051,1.75615
101,0,0.506824,-0.193533,1.83729,0.0738921,0.506051,1.75615
102,0,0.505492,-0.193011,1.83472,0.0738921,0.506051,1.75615
103,0,0.505595,-0.1933,1.82922,0.0738921,0.506051,1.75615
104,0,0.504721,-0.193347,1.83241,0.0738921,0.506051,1.75615
105,0,0.504201,-0.193508,1.83319,0.0738921,0.506051,1.75615
106,0,0.504622,-0.194273,1.82982,0.0738921,0.506051,1.75615
107,0,0.432854,-0.154278,1.75,0.0738921,0.506051,1.75615
108,0,0.447907,-0.154045,1.759,0.0738921,0.506051,1.75615
109,0,0.506584,-0.191182,1.83848,0.0738921,0.506051,1.75615
110,0,0.493662,-0.192003,1.81575,0.0738921,0.506051,1.75615
111,0,0.49752,-0.196603,1.81704,0.0738921,0.506051,1.75615
112,0,0.50454,-0.191706,1.83837,0.0738921,0.506051,1.75615
113,0,0.504203,-0.189425,1.83238,0.0738921,0.506051,1.75615
114,0,0.505515,-0.192972,1.83792,0.0738921,0.506051,1.75615
115,1,0.507869,-0.193057,1.83504,0.0738921,0.506051,1.75615
116,0,0.506498,-0.192972,1.83364,0.0738921,0.506051,1.75615
117,0,0.505661,-0.19294,1.83869,0.0738921,0.506051,1.75615
118,0,0.506677,-0.19272,1.83101,0.0738921,0.506051,1.75615
119,1,0.507139,-0.191543,1.83124,0.0738921,0.506051,1.75615
120,1,0.505771,-0.188537,1.83394,0.0738921,0.506051,1.75615
121,1,0.503166,-0.18801,1.83263,0.0738921,0.506051,1.75615
122,1,0.50163,-0.187812,1.8287,0.0738921,0.506051,1.75615
123,1,0.500959,-0.188239,1.82904,0.0738921,0.506051,1.75615
124,1,0.502136,-0.188598,1.82971,0.0738921,0.506051,1.75615
125,1,0.502047,-0.188596,1.82922,0.0738921,0.506051,1.75615
126,1,0.504628,-0.187002,1.82804,0.0738921,0.506051,1.75615
127,1,0.503373,-0.186176,1.82534,0.0738921,0.506051,1.75615
128,1,0.502394,-0.182437,1.82072,0.0738921,0.506051,1.75615
129,1,0.501797,-0.179665,1.81891,0.0738921,0.506051,1.75615
130,1,0.497273,-0.177733,1.81788,0.0738921,0.506051,1.75615
131,1,0.492941,-0.171777,1.81088,0.0738921,0.506051,1.75615
132,1,0.486179,-0.167091,1.80176,0.0738921,0.506051,1.75615
133,1,0.478124,-0.163826,1.79501,0.0738921,0.506051,1.75615
134,1,0.469158,-0.162609,1.7804,0.0738921,0.506051,1.75615
135,1,0.46157,-0.159022,1.76932,0.0738921,0.506051,1.75615
136,1,0.450486,-0.158244,1.74833,0.0738921,0.506051,1.75615
137,1,0.443953,-0.162637,1.73812,0.0738921,0.506051,1.75615
138,1,0.434276,-0.1673,1.72174,0.0738921,0.506051,1.75615
139,1,0.423277,-0.171727,1.69671,0.0738921,0.506051,1.75615
140,1,0.459909,-0.175382,1.67347,0.0738921,0.506051,1.75615
141,1,0.45275,-0.17871,1.65068,0.0738921,0.506051,1.75615
142,1,0.434053,-0.188803,1.62113,0.0738921,0.506051,1.75615
143,1,0.414557,-0.202811,1.59639,0.0738921,0.506051,1.75615
144,1,0.392377,-0.220789,1.5719,0.0738921,0.506051,1.75615
145,1,0.397454,-0.234075,1.55168,0.0738921,0.506051,1.75615
146,1,0.361254,-0.25139,1.531,0.0738921,0.506051,1.75615
147,1,0.358255,-0.261084,1.51465,0.0738921,0.506051,1.75615
148,1,0.340606,-0.27743,1.4996,0.0738921,0.506051,1.75615
149,1,0.319823,-0.29492,1.49028,0.0738921,0.506051,1.75615
150,1,0.321262,-0.303041,1.48046,0.0738921,0.506051,1.75615
151,1,0.311751,-0.314981,1.47155,0.0738921,0.506051,1.75615
152,1,0.303952,-0.325894,1.4627,0.0738921,0.506051,1.75615
153,1,0.28621,-0.336224,1.45865,0.0738921,0.506051,1.75615
154,1,0.28057,-0.342997,1.45348,0.0738921,0.506051,1.75615
155,1,0.27866,-0.350351,1.44782,0.0738921,0.506051,1.75615
156,1,0.274841,-0.35494,1.44344,0.0738921,0.506051,1.75615
157,1,0.268549,-0.361136,1.44274,0.0738921,0.506051,1.75615
158,1,0.258528,-0.366305,1.44193,0.0738921,0.506051,1.75615
159,1,0.249509,-0.370184,1.43962,0.0738921,0.506051,1.75615
160,1,0.239366,-0.373464,1.44231,0.0738921,0.506051,1.75615
161,1,0.225331,-0.377288,1.441,0.0738921,0.506051,1.75615
162,1,0.211324,-0.381217,1.44184,0.0738921,0.506051,1.75615
163,1,0.197441,-0.383248,1.44383,0.0738921,0.506051,1.75615
164,1,0.180367,-0.384097,1.44104,0.0738921,0.506051,1.75615
165,1,0.165235,-0.382267,1.44182,0.0738921,0.506051,1.75615
166,1,0.149721,-0.38037,1.44627,0.0738921,0.506051,1.75615
167,1,0.133125,-0.381946,1.45005,0.0738921,0.506051,1.75615
168,1,0.11884,-0.38421,1.45361,0.0738921,0.506051,1.75615
169,1,0.100851,-0.385961,1.45506,0.0738921,0.506051,1.75615
170,1,0.0896509,-0.386617,1.45929,0.0738921,0.506051,1.75615
171,1,0.0775383,-0.384986,1.46364,0.0738921,0.506051,1.75615
172,1,0.0672107,-0.384709,1.46679,0.0738921,0.506051,1.75615
173,1,0.0582697,-0.383464,1.4728,0.0738921,0.506051,1.75615
174,1,0.0488675,-0.383088,1.47463,0.0738921,0.506051,1.75615
175,1,0.038478,-0.381247,1.47299,0.0738921,0.506051,1.75615
176,1,0.0353304,-0.383509,1.47801,0.0738921,0.506051,1.75615
177,1,0.0247863,-0.376276,1.48069,0.0738921,0.506051,1.75615
178,1,0.0215817,-0.379179,1.48714,0.0738921,0.506051,1.75615
179,1,0.0157567,-0.375633,1.49447,0.0738921,0.506051,1.75615
180,1,0.00814028,-0.374812,1.4988,0.0738921,0.506051,1.75615
181,1,-0.000268882,-0.372727,1.5036,0.0738921,0.506051,1.75615
182,1,-0.0105005,-0.369433,1.51166,0.0738921,0.506051,1.75615
183,1,-0.0200421,-0.367547,1.51318,0.0738921,0.506051,1.75615
184,1,-0.0235038,-0.361852,1.51545,0.0738921,0.506051,1.75615
185,1,-0.0201175,-0.355473,1.5154,0.0738921,0.506051,1.75615
186,1,-0.0111266,-0.349299,1.51739,0.0738921,0.506051,1.75615
187,1,0.00672445,-0.343076,1.51709,0.0738921,0.506051,1.75615
188,1,0.0307743,-0.341406,1.51396,0.0738921,0.506051,1.75615
189,1,0.0588819,-0.339259,1.50849,0.0738921,0.506051,1.75615
190,1,0.0904078,-0.340056,1.5013,0.0738921,0.506051,1.75615
191,1,0.123198,-0.34344,1.49035,0.0738921,0.506051,1.75615
192,1,0.153336,-0.343014,1.48056,0.0738921,0.506051,1.75615
193,1,0.182554,-0.348281,1.46708,0.0738921,0.506051,1.75615
194,1,0.209173,-0.352469,1.45387,0.0738921,0.506051,1.75615
195,1,0.228356,-0.353572,1.44309,0.0738921,0.506051,1.75615
196,1,0.244317,-0.354618,1.43203,0.0738921,0.506051,1.75615
197,1,0.25717,-0.356816,1.42331,0.0738921,0.506051,1.75615
198,1,0.266879,-0.357915,1.41845,0.0738921,0.506051,1.75615
199,1,0.27083,-0.362184,1.41226,0.0738921,0.506051,1.75615
200,1,0.268738,-0.366133,1.40521,0.0738921,0.506051,1.75615
201,1,0.265221,-0.369259,1.40468,0.0738921,0.506051,1.75615
202,1,0.258277,-0.375083,1.40018,0.0738921,0.506051,1.75615
203,1,0.247502,-0.379469,1.3954,0.0738921,0.506051,1.75615
204,1,0.232042,-0.383029,1.39654,0.0738921,0.506051,1.75615
205,1,0.217607,-0.391449,1.39277,0.0738921,0.506051,1.75615
206,1,0.201912,-0.39343,1.39806,0.0738921,0.506051,1.75615
207,1,0.182646,-0.393569,1.40287,0.0738921,0.506051,1.75615
208,1,0.161278,-0.393593,1.40825,0.0738921,0.506051,1.75615
209,1,0.139456,-0.392794,1.41293,0.0738921,0.506051,1.75615
210,1,0.121434,-0.387945,1.42514,0.0738921,0.506051,1.75615
211,1,0.0987402,-0.388769,1.42537,0.0738921,0.506051,1.75615
212,1,0.0779944,-0.384037,1.4403,0.0738921,0.506051,1.75615
213,1,0.0565096,-0.38297,1.45049,0.0738921,0.506051,1.75615
214,1,0.0333029,-0.382469,1.45397,0.0738921,0.506051,1.75615
215,1,0.0157982,-0.379141,1.47326,0.0738921,0.506051,1.75615
216,1,-0.0056508,-0.374701,1.48426,0.0738921,0.506051,1.75615
