72,0,-0.336278,-0.388961,1.45026,0.0690654,0.253303,1.16798,0.836481,0.54684,0.0355665,0.202518,-0.248172,-0.947311,-0.509201,0.799611,-0.318336,104.68,11.6843,31.3306,0.563466,0.775079,0.241704,-0.15277
73,0,-0.340035,-0.377046,1.44374,0.0690654,0.253303,1.16798,0.820014,0.571761,0.0258003,0.178362,-0.212451,-0.960756,-0.543842,0.792435,-0.276193,102.469,10.2743,33.5527,0.576925,0.759713,0.246844,-0.170473
75,0,-0.336945,-0.365013,1.43296,0.0690654,0.253303,1.16798,0.819525,0.571233,0.0455272,0.192336,-0.199355,-0.960866,-0.539802,0.79621,-0.273245,101.721,11.0891,33.372,0.580285,0.756988,0.252173,-0.163237
76,0,-0.335531,-0.356279,1.43281,0.0690654,0.253303,1.16798,0.812748,0.576488,0.0842773,0.228919,-0.182964,-0.956096,-0.535758,0.796358,-0.280672,100.833,13.2334,33.3926,0.580756,0.754385,0.266909,-0.149619
78,0,-0.336811,-0.348003,1.44004,0.0690654,0.253303,1.16798,0.809167,0.581488,0.0843784,0.238861,-0.194328,-0.951411,-0.536837,0.790005,-0.296139,101.544,13.8193,33.562,0.574173,0.758227,0.270483,-0.149183
80,0,-0.334078,-0.340169,1.44268,0.0690654,0.253303,1.16798,0.804173,0.592143,0.0516938,0.233117,-0.234194,-0.943827,-0.546774,0.771051,-0.326372,103.936,13.4807,34.2126,0.557586,0.768885,0.26833,-0.160973
82,0,-0.335092,-0.339207,1.44413,0.0690654,0.253303,1.16798,0.796196,0.603988,0.0356294,0.229325,-0.246761,-0.941551,-0.559894,0.75783,-0.33498,104.686,13.2573,35.1153,0.551012,0.771028,0.270196,-0.169989
83,0,-0.336556,-0.34011,1.44398,0.0690654,0.253303,1.16798,0.795351,0.606059,-0.0104249,0.193613,-0.270308,-0.943105,-0.574395,0.748082,-0.332331,105.993,11.1637,35.8365,0.546057,0.774272,0.258201,-0.188829
85,0,-0.335603,-0.341532,1.44365,0.0690654,0.253303,1.16798,0.775371,0.627918,-0.0672311,0.154325,-0.291639,-0.943997,-0.612359,0.721572,-0.323032,107.168,8.87768,38.3004,0.538679,0.772988,0.252993,-0.219793
86,0,-0.334159,-0.340279,1.44296,0.0690654,0.253303,1.16798,0.747586,0.658425,-0.0871278,0.155673,-0.301241,-0.940755,-0.645663,0.689732,-0.327703,107.756,8.95583,40.816,0.528829,0.7708,0.264043,-0.237672
88,0,-0.334815,-0.340522,1.44248,0.0690654,0.253303,1.16798,0.757703,0.651498,-0.0379162,0.193356,-0.279609,-0.940443,-0.623298,0.705245,-0.337831,106.558,11.1487,39.4412,0.533915,0.770575,0.274099,-0.21452
89,0,-0.334273,-0.34063,1.44235,0.0690654,0.253303,1.16798,0.733002,0.680194,-0.00667485,0.234925,-0.262348,-0.93594,-0.638372,0.684478,-0.352096,105.658,13.5872,41.0526,0.528809,0.766069,0.298641,-0.210505
91,0,-0.335062,-0.339621,1.43998,0.0690654,0.253303,1.16798,0.7324,0.680832,0.00756271,0.252081,-0.260823,-0.931894,-0.632491,0.684426,-0.362652,105.636,14.6007,40.8135,0.526528,0.767443,0.303903,-0.203575
