61,0,-0.223396,0.137676,1.79043,-nan,-nan,-nan,0.608414,0.793565,0.00928741,0.19368,-0.137123,-0.971435,-0.769623,0.592833,-0.237125,98.0345,11.1676,51.6724,0.555465,0.704035,0.350567,-0.269992
63,0,-0.217532,0.142718,1.79535,-nan,-nan,-nan,0.637217,0.770612,-0.0105703,0.144913,-0.133277,-0.980427,-0.756937,0.623213,-0.196598,97.7412,8.33225,49.9081,0.571695,0.701265,0.326383,-0.273615
65,0,-0.219055,0.144712,1.79647,-nan,-nan,-nan,0.664765,0.746615,-0.0255516,0.0954464,-0.118806,-0.988319,-0.74093,0.654562,-0.15024,96.8547,5.47701,48.1014,0.590703,0.695308,0.302766,-0.275591
68,0,-0.218952,0.1493,1.79792,-nan,-nan,-nan,0.674429,0.738224,-0.0130531,0.0542403,-0.0671688,-0.996266,-0.736345,0.671203,-0.085342,93.8571,3.10926,47.513,0.61683,0.675822,0.293148,-0.277217
70,0,-0.218662,0.150579,1.79841,-nan,-nan,-nan,0.676379,0.736524,-0.00659389,0.0344223,-0.0405514,-0.998584,-0.735749,0.675195,-0.0527809,92.3254,1.97264,47.4074,0.629096,0.665153,0.289763,-0.279012
71,0,-0.218591,0.15104,1.79874,-nan,-nan,-nan,0.668802,0.742713,0.0328689,0.0601244,-0.00996822,-0.998141,-0.741005,0.669535,-0.051322,90.5722,3.44696,47.9318,0.633938,0.657665,0.305185,-0.269186
74,0,-0.217982,0.151408,1.79778,-nan,-nan,-nan,0.638368,0.769711,0.0056353,0.03682,-0.0232227,-0.999052,-0.76885,0.637971,-0.0431654,91.3316,2.11011,50.2975,0.626893,0.652832,0.308859,-0.292271
76,0,-0.218939,0.150591,1.79838,-nan,-nan,-nan,0.678907,0.734157,0.00996336,0.0373036,-0.0209376,-0.999085,-0.733276,0.678657,-0.0416014,91.2006,2.13784,47.2048,0.635682,0.659819,0.2923,-0.274057
78,0,-0.218413,0.151228,1.79763,-nan,-nan,-nan,0.642671,0.765844,0.0213531,0.0487471,-0.0130608,-0.998726,-0.76459,0.642893,-0.0457265,90.7492,2.79411,49.9515,0.629262,0.6522,0.312248,-0.284896
80,0,-0.216929,0.15076,1.79481,-nan,-nan,-nan,0.565533,0.82445,0.0213249,0.0611128,-0.0161065,-0.998001,-0.822458,0.565706,-0.0594932,90.9246,3.50369,55.487,0.610314,0.640534,0.345635,-0.312682
83,0,-0.216293,0.15086,1.79562,-nan,-nan,-nan,0.530704,0.846974,0.0314412,0.0552846,0.00242428,-0.998468,-0.845752,0.531629,-0.045538,89.8609,3.16919,57.892,0.609834,0.627259,0.359603,-0.324551
85,0,-0.216128,0.151121,1.79567,-nan,-nan,-nan,0.511974,0.858718,0.02204,0.0382927,0.00281688,-0.999263,-0.858147,0.51244,-0.0314405,89.8385,2.19455,59.1795,0.608964,0.620604,0.361346,-0.336812
87,0,-0.216294,0.151873,1.79601,-nan,-nan,-nan,0.51702,0.855855,0.0142314,0.0216808,0.00352697,-0.999759,-0.855699,0.517203,-0.0167321,89.7979,1.24231,58.8593,0.613151,0.618511,0.354697,-0.340118
89,0,-0.216782,0.151501,1.79571,-nan,-nan,-nan,0.548238,0.8363,0.00617293,0.0281656,-0.0110861,-0.999542,-0.835848,0.54816,-0.0296327,90.6355,1.61398,56.7389,0.613905,0.630269,0.342895,-0.329096
91,0,-0.216429,0.152446,1.7969,-nan,-nan,-nan,0.535678,0.844142,0.0217369,0.0197198,0.0132292,-0.999718,-0.844192,0.535956,-0.00955977,89.2419,1.12994,57.603,0.620352,0.618872,0.348967,-0.33224
93,0,-0.216795,0.151877,1.79796,-nan,-nan,-nan,0.561584,0.827178,0.0199815,0.0389977,-0.00233838,-0.999237,-0.8265,0.561935,-0.0335713,90.1341,2.23497,55.805,0.617591,0.63196,0.342655,-0.319054
95,0,-0.216672,0.152315,1.80806,-nan,-nan,-nan,0.549293,0.835024,-0.0318125,-0.0117855,-0.0303248,-0.999471,-0.835546,0.549378,-0.006816,91.7379,-0.675277,56.6788,0.614848,0.629769,0.326802,-0.344316
97,0,-0.218981,0.153836,1.81621,-nan,-nan,-nan,0.54809,0.836063,-0.0244105,-0.0231715,-0.013996,-0.999634,-0.836099,0.548454,0.0117018,90.8022,-1.32775,56.7539,0.62165,0.622572,0.326425,-0.345546
99,0,-0.219748,0.153278,1.81792,-nan,-nan,-nan,0.56347,0.826136,0.00128845,0.0349763,-0.0222975,-0.999139,-0.825396,0.56303,-0.0414591,91.2784,2.0044,55.68,0.612314,0.637814,0.337525,-0.32302
101,0,-0.217721,0.154738,1.81575,-nan,-nan,-nan,0.529276,0.84737,0.0427984,0.03334,0.0296326,-0.999005,-0.847795,0.530176,-0.0125675,88.301,1.9106,58.0236,0.62176,0.61486,0.358094,-0.327309
103,0,-0.217731,0.153771,1.81375,-nan,-nan,-nan,0.522978,0.851458,0.0388985,0.0415868,0.0200926,-0.998933,-0.851331,0.524038,-0.0249015,88.8477,2.38344,58.4373,0.61607,0.618018,0.361253,-0.328644
105,0,-0.217745,0.153362,1.81281,-nan,-nan,-nan,0.481691,0.876261,0.0118353,0.0244287,7.38464e-05,-0.999702,-0.876001,0.481836,-0.0213703,89.9958,1.3998,61.1947,0.604234,0.612982,0.36734,-0.352443
107,0,-0.218216,0.153833,1.8139,-nan,-nan,-nan,0.49438,0.869237,-0.00394143,0.0139162,-0.0124485,-0.999826,-0.869134,0.494239,-0.0182508,90.7133,0.797367,60.368,0.604913,0.617471,0.357569,-0.353489
109,0,-0.218515,0.154001,1.81341,-nan,-nan,-nan,0.498889,0.866559,-0.01363,-0.0154806,-0.00681419,-0.999857,-0.866528,0.499028,0.0100154,90.3905,-0.88701,60.0696,0.612799,0.611491,0.347952,-0.359841
111,0,-0.217696,0.153498,1.81326,-nan,-nan,-nan,0.439309,0.898336,9.36584e-05,0.00490464,-0.00229424,-0.999985,-0.898323,0.439303,-0.0054139,90.1315,0.281016,63.9399,0.598248,0.60146,0.375437,-0.373353
113,0,-0.21985,0.154947,1.81805,-nan,-nan,-nan,0.621554,0.783185,0.0171132,0.00284994,0.0195847,-0.999804,-0.783366,0.621481,0.00994093,88.8778,0.16329,51.5701,0.642472,0.630878,0.311484,-0.303646
115,0,-0.219077,0.154136,1.8144,-nan,-nan,-nan,0.522276,0.852709,0.010748,-0.00203743,0.0138512,-0.999902,-0.852774,0.522203,0.00897146,89.2064,-0.116736,58.5149,0.62151,0.612261,0.347348,-0.343818
117,0,-0.22068,0.152965,1.81851,-nan,-nan,-nan,0.661478,0.749765,0.0173079,0.0295539,-0.00299961,-0.999559,-0.749382,0.661697,-0.0241427,90.1719,1.69356,48.5652,0.639206,0.649735,0.299861,-0.281682
119,0,-0.220754,0.152655,1.82005,-nan,-nan,-nan,0.668523,0.743142,0.0285745,0.0575338,-0.0133731,-0.998254,-0.741462,0.669,-0.051696,90.7675,3.29827,47.9613,0.633138,0.65833,0.304056,-0.270718
122,0,-0.22039,0.153902,1.81984,-nan,-nan,-nan,0.662394,0.748758,0.0243986,0.0317527,0.00447849,-0.999486,-0.748483,0.662828,-0.0208086,89.7433,1.8196,48.4917,0.641495,0.647828,0.301203,-0.279428
124,0,-0.221304,0.15419,1.82003,-nan,-nan,-nan,0.666766,0.745079,0.0167656,0.0227101,0.00217277,-0.99974,-0.744921,0.666973,-0.0154721,89.8755,1.30131,48.1688,0.642936,0.648087,0.296175,-0.280887
126,0,-0.220195,0.1539,1.81809,-nan,-nan,-nan,0.657069,0.753537,0.0210479,0.0229499,0.00791205,-0.999705,-0.753481,0.657358,-0.0120948,89.5465,1.31505,48.9101,0.642823,0.644448,0.301222,-0.284132
128,0,-0.21982,0.15403,1.81517,-nan,-nan,-nan,0.627574,0.778114,0.0262464,0.00963036,0.0259506,-0.999617,-0.778497,0.627586,0.00879242,88.5129,0.551787,51.1265,0.644654,0.631037,0.312083,-0.298022
130,0,-0.221135,0.153901,1.81808,-nan,-nan,-nan,0.701313,0.712838,0.00478054,-0.00999361,0.0165371,-0.999813,-0.712784,0.701134,0.0187215,89.0524,-0.572601,45.4648,0.658895,0.645379,0.27226,-0.274259
132,0,-0.220951,0.153536,1.81764,-nan,-nan,-nan,0.707878,0.706321,-0.0045059,-0.00287631,-0.00349669,-0.99999,-0.706329,0.707883,-0.000443631,90.2003,-0.1648,44.9373,0.652675,0.654182,0.268826,-0.27165
134,0,-0.222792,0.154919,1.81961,-nan,-nan,-nan,0.762162,0.647356,-0.00626756,-0.0220387,0.0162691,-0.999625,-0.647011,0.762014,0.0266666,89.0676,-1.26283,40.3284,0.67177,0.655596,0.238453,-0.249116
136,0,-0.223047,0.155442,1.82151,-nan,-nan,-nan,0.783281,0.621545,0.0123231,-0.0122578,0.0352601,-0.999303,-0.621547,0.782584,0.0352373,87.9792,-0.702335,38.4326,0.680768,0.654367,0.232778,-0.232753
138,0,-0.224158,0.155132,1.82146,-nan,-nan,-nan,0.803095,0.595731,0.0119562,-0.00675835,0.0291716,-0.999552,-0.595812,0.802654,0.0274538,88.3283,-0.387228,36.5715,0.681858,0.66077,0.222835,-0.2209
140,0,-0.224207,0.155645,1.82165,-nan,-nan,-nan,0.804699,0.593432,0.0172325,0.000416638,0.0284619,-0.999595,-0.593682,0.80438,0.022656,88.369,0.0238716,36.4188,0.681142,0.662114,0.224225,-0.217655
142,0,-0.223928,0.155379,1.82038,-nan,-nan,-nan,0.807959,0.5889,0.0199742,0.00203617,0.0311078,-0.999514,-0.589235,0.807607,0.0239347,88.2174,0.116664,36.1028,0.682459,0.661989,0.223167,-0.214981
144,0,-0.223226,0.155002,1.82011,-nan,-nan,-nan,0.798984,0.600989,0.0209181,0.00395563,0.0295318,-0.999556,-0.60134,0.798712,0.0212181,88.3077,0.226642,36.9662,0.680025,0.661104,0.228763,-0.219489
146,0,-0.223314,0.155785,1.81945,-nan,-nan,-nan,0.789689,0.61341,0.0109605,-0.0158277,0.0382291,-0.999144,-0.613303,0.788839,0.039898,87.8088,-0.906901,37.8343,0.68334,0.654133,0.228387,-0.230206
148,0,-0.22273,0.154756,1.81808,-nan,-nan,-nan,0.758767,0.651133,0.0172731,0.0049432,0.0207614,-0.999772,-0.651343,0.75868,0.0125344,88.8104,0.283226,40.6435,0.66934,0.656786,0.24973,-0.241353
150,0,-0.223071,0.154255,1.81963,-nan,-nan,-nan,0.755531,0.65498,0.0131807,0.00680888,0.0122677,-0.999902,-0.655077,0.755547,0.00480893,89.2971,0.390123,40.9267,0.665697,0.659252,0.250962,-0.243418
153,0,-0.221976,0.154246,1.81907,-nan,-nan,-nan,0.74322,0.668814,0.0176496,0.00405075,0.0218814,-0.999752,-0.669035,0.743108,0.0135535,88.7462,0.232092,41.993,0.666831,0.653411,0.257443,-0.249225
155,0,-0.221919,0.153947,1.81849,0.258074,0.249156,1.20269,0.739418,0.67252,0.031265,0.0267286,0.0170785,-0.999497,-0.672716,0.739882,-0.00534742,89.0211,1.53162,42.2956,0.661655,0.657208,0.265992,-0.244006
157,0,-0.221605,0.154008,1.81823,0.258074,0.249156,1.20269,0.734641,0.677765,0.0306222,0.0315414,0.0109677,-0.999442,-0.677723,0.735197,-0.0133204,89.3713,1.80749,42.6922,0.658082,0.658975,0.269094,-0.245495
159,0,-0.220689,0.152459,1.81796,0.258074,0.249156,1.20269,0.706886,0.707163,0.0152681,0.0445057,-0.0229247,-0.998746,-0.705926,0.706679,-0.0476779,91.3149,2.55083,44.9611,0.639586,0.666612,0.281899,-0.259018
160,0,-0.220237,0.153421,1.81757,0.258074,0.249156,1.20269,0.663546,0.747986,0.0149372,0.0384475,-0.0141541,-0.99916,-0.747147,0.663563,-0.0381501,90.8116,2.20343,48.3915,0.634673,0.654952,0.300187,-0.27949
