51,0,0.432247,-0.227727,1.7695,-nan,-nan,-nan
52,0,0.431221,-0.226839,1.77271,-nan,-nan,-nan
53,0,0.430467,-0.226007,1.77346,-nan,-nan,-nan
55,0,0.428598,-0.22627,1.77535,-nan,-nan,-nan
56,0,0.433119,-0.226522,1.77337,-0.0561051,0.414265,1.75048
57,0,0.430041,-0.225481,1.77933,-0.0561051,0.414265,1.75048
58,0,0.429323,-0.226465,1.77652,-0.0561051,0.414265,1.75048
59,0,0.434386,-0.227848,1.76856,-0.0561051,0.414265,1.75048
60,0,0.42784,-0.22678,1.77595,-0.0561051,0.414265,1.75048
61,0,0.435533,-0.228191,1.76741,-0.0561051,0.414265,1.75048
62,0,0.430598,-0.226661,1.7774,-0.0561051,0.414265,1.75048
63,0,0.432657,-0.227385,1.776,-0.0561051,0.414265,1.75048
64,0,0.430136,-0.226488,1.77558,-0.0561051,0.414265,1.75048
65,0,0.432916,-0.228087,1.77515,-0.0561051,0.414265,1.75048
66,0,0.43469,-0.228698,1.76911,-0.0561051,0.414265,1.75048
67,0,0.42912,-0.226294,1.77866,-0.0561051,0.414265,1.75048
68,0,0.431015,-0.227493,1.77839,-0.0561051,0.414265,1.75048
69,0,0.431674,-0.228054,1.77611,-0.0561051,0.414265,1.75048
70,0,0.432668,-0.226887,1.77453,-0.0561051,0.414265,1.75048
71,0,0.428497,-0.226034,1.77778,-0.0561051,0.414265,1.75048
72,0,0.429818,-0.226377,1.77625,-0.0561051,0.414265,1.75048
73,0,0.428672,-0.226209,1.77894,-0.0561051,0.414265,1.75048
74,0,0.427868,-0.226399,1.77773,-0.0561051,0.414265,1.75048
75,0,0.426212,-0.225327,1.78039,-0.0561051,0.414265,1.75048
76,0,0.431777,-0.228028,1.76997,-0.0561051,0.414265,1.75048
77,0,0.429498,-0.226898,1.77718,-0.0561051,0.414265,1.75048
78,0,0.429754,-0.227007,1.7785,-0.0561051,0.414265,1.75048
79,0,0.427405,-0.224819,1.7821,-0.0561051,0.414265,1.75048
80,0,0.428935,-0.226254,1.78084,-0.0561051,0.414265,1.75048
81,0,0.431523,-0.227251,1.77876,-0.0561051,0.414265,1.75048
82,0,0.430671,-0.226412,1.78121,-0.0561051,0.414265,1.75048
