51,0,0.433923,-0.222473,1.80922,-nan,-nan,-nan
52,0,0.438966,-0.224352,1.80093,-0.0609089,0.421247,1.76817
53,0,0.437837,-0.224618,1.80152,-0.0609089,0.421247,1.76817
54,0,0.439871,-0.224525,1.80728,-0.0609089,0.421247,1.76817
55,0,0.434341,-0.223244,1.80355,-0.0609089,0.421247,1.76817
56,0,0.440558,-0.224463,1.80166,-0.0609089,0.421247,1.76817
57,0,0.437385,-0.223967,1.79992,-0.0609089,0.421247,1.76817
58,0,0.437466,-0.223903,1.80009,-0.0609089,0.421247,1.76817
59,0,0.43557,-0.223369,1.80544,-0.0609089,0.421247,1.76817
60,0,0.436908,-0.223314,1.80014,-0.0609089,0.421247,1.76817
61,0,0.437855,-0.223769,1.80467,-0.0609089,0.421247,1.76817
62,0,0.439604,-0.223991,1.80032,-0.0609089,0.421247,1.76817
63,0,0.436777,-0.223677,1.80725,-0.0609089,0.421247,1.76817
64,0,0.438902,-0.224054,1.79981,-0.0609089,0.421247,1.76817
65,0,0.437439,-0.223408,1.80104,-0.0609089,0.421247,1.76817
66,0,0.437888,-0.224288,1.80022,-0.0609089,0.421247,1.76817
67,0,0.439201,-0.224015,1.80017,-0.0609089,0.421247,1.76817
68,0,0.437828,-0.223216,1.80195,-0.0609089,0.421247,1.76817
69,0,0.436386,-0.2235,1.80193,-0.0609089,0.421247,1.76817
70,0,0.440659,-0.224086,1.80158,-0.0609089,0.421247,1.76817
71,0,0.438963,-0.224175,1.80023,-0.0609089,0.421247,1.76817
72,0,0.438848,-0.224096,1.80141,-0.0609089,0.421247,1.76817
73,0,0.439799,-0.223609,1.80019,-0.0609089,0.421247,1.76817
74,0,0.44906,-0.225288,1.79251,-0.0609089,0.421247,1.76817
75,0,0.438928,-0.223771,1.80172,-0.0609089,0.421247,1.76817
76,0,0.437725,-0.223822,1.80027,-0.0609089,0.421247,1.76817
77,0,0.44564,-0.224708,1.79267,-0.0609089,0.421247,1.76817
79,0,0.439662,-0.223464,1.79966,-0.0609089,0.421247,1.76817
80,0,0.43989,-0.223954,1.80005,-0.0609089,0.421247,1.76817
81,0,0.438335,-0.223325,1.80072,-0.0609089,0.421247,1.76817
82,0,0.438681,-0.224104,1.80146,-0.0609089,0.421247,1.76817
83,0,0.439343,-0.223713,1.80068,-0.0609089,0.421247,1.76817
84,0,0.43968,-0.223723,1.80006,-0.0609089,0.421247,1.76817
85,0,0.439433,-0.223759,1.80082,-0.0609089,0.421247,1.76817
86,0,0.439426,-0.224194,1.8015,-0.0609089,0.421247,1.76817
87,0,0.438501,-0.223803,1.80132,-0.0609089,0.421247,1.76817
88,0,0.43994,-0.223423,1.79847,-0.0609089,0.421247,1.76817
89,0,0.440384,-0.224138,1.79976,-0.0609089,0.421247,1.76817
90,0,0.448377,-0.225296,1.7925,-0.0609089,0.421247,1.76817
