51,0,0.508655,-0.198287,1.85541,-nan,-nan,-nan
52,0,0.509601,-0.197589,1.85767,-nan,-nan,-nan
54,0,0.509131,-0.197876,1.85691,-nan,-nan,-nan
55,0,0.508497,-0.197838,1.85689,-nan,-nan,-nan
56,0,0.509187,-0.198476,1.85536,0.112529,0.505602,1.79041
57,0,0.508427,-0.197211,1.85801,0.112529,0.505602,1.79041
58,0,0.51018,-0.196617,1.85838,0.112529,0.505602,1.79041
59,0,0.507977,-0.197047,1.8572,0.112529,0.505602,1.79041
60,0,0.508929,-0.200656,1.84694,0.112529,0.505602,1.79041
61,0,0.506616,-0.196466,1.85967,0.112529,0.505602,1.79041
62,0,0.505533,-0.199329,1.85829,0.112529,0.505602,1.79041
63,0,0.50841,-0.199269,1.85735,0.112529,0.505602,1.79041
64,0,0.506761,-0.199737,1.85823,0.112529,0.505602,1.79041
65,0,0.507503,-0.198669,1.85589,0.112529,0.505602,1.79041
66,0,0.507445,-0.197254,1.8613,0.112529,0.505602,1.79041
67,0,0.509243,-0.199153,1.8586,0.112529,0.505602,1.79041
68,0,0.510135,-0.196828,1.85788,0.112529,0.505602,1.79041
69,0,0.510807,-0.199277,1.85614,0.112529,0.505602,1.79041
70,0,0.509395,-0.19781,1.8591,0.112529,0.505602,1.79041
71,0,0.507614,-0.198807,1.85744,0.112529,0.505602,1.79041
72,0,0.506905,-0.199906,1.85644,0.112529,0.505602,1.79041
73,0,0.508155,-0.198544,1.85755,0.112529,0.505602,1.79041
74,0,0.509319,-0.197726,1.85825,0.112529,0.505602,1.79041
75,0,0.508951,-0.200158,1.85686,0.112529,0.505602,1.79041
76,0,0.510045,-0.197273,1.85798,0.112529,0.505602,1.79041
77,0,0.511604,-0.199943,1.85751,0.112529,0.505602,1.79041
78,0,0.51216,-0.196797,1.86011,0.112529,0.505602,1.79041
79,0,0.511095,-0.197935,1.85859,0.112529,0.505602,1.79041
80,0,0.51235,-0.199551,1.85734,0.112529,0.505602,1.79041
81,0,0.509318,-0.19897,1.85923,0.112529,0.505602,1.79041
