51,0,0.502598,-0.197933,1.85879,-nan,-nan,-nan
52,0,0.503575,-0.19852,1.8555,0.0470851,0.456684,1.69974
53,0,0.502357,-0.198444,1.85401,0.0470851,0.456684,1.69974
54,0,0.50165,-0.1993,1.85539,0.0470851,0.456684,1.69974
55,0,0.503289,-0.198921,1.8554,0.0470851,0.456684,1.69974
56,0,0.505034,-0.198902,1.85852,0.0470851,0.456684,1.69974
57,0,0.503259,-0.19903,1.85792,0.0470851,0.456684,1.69974
58,0,0.504375,-0.198492,1.86173,0.0470851,0.456684,1.69974
59,0,0.502872,-0.197657,1.8557,0.0470851,0.456684,1.69974
60,0,0.502552,-0.19894,1.85603,0.0470851,0.456684,1.69974
61,0,0.502537,-0.198782,1.85704,0.0470851,0.456684,1.69974
62,0,0.502865,-0.197793,1.85376,0.0470851,0.456684,1.69974
63,0,0.502095,-0.198705,1.85753,0.0470851,0.456684,1.69974
64,0,0.501929,-0.198732,1.85323,0.0470851,0.456684,1.69974
65,0,0.503245,-0.199296,1.85507,0.0470851,0.456684,1.69974
66,0,0.504232,-0.198518,1.85592,0.0470851,0.456684,1.69974
67,0,0.502773,-0.199373,1.8506,0.0470851,0.456684,1.69974
68,0,0.502867,-0.198996,1.85554,0.0470851,0.456684,1.69974
69,0,0.505149,-0.198264,1.85489,0.0470851,0.456684,1.69974
70,0,0.503769,-0.198892,1.85505,0.0470851,0.456684,1.69974
71,0,0.502622,-0.198578,1.85363,0.0470851,0.456684,1.69974
72,0,0.503656,-0.199519,1.85649,0.0470851,0.456684,1.69974
73,0,0.504553,-0.199983,1.85729,0.0470851,0.456684,1.69974
74,0,0.503115,-0.198633,1.85211,0.0470851,0.456684,1.69974
75,0,0.504113,-0.200324,1.8583,0.0470851,0.456684,1.69974
76,0,0.503373,-0.199694,1.8544,0.0470851,0.456684,1.69974
77,0,0.501858,-0.198551,1.85304,0.0470851,0.456684,1.69974
78,0,0.500507,-0.198002,1.85476,0.0470851,0.456684,1.69974
79,0,0.500281,-0.198038,1.85438,0.0470851,0.456684,1.69974
80,0,0.503217,-0.199314,1.85542,0.0470851,0.456684,1.69974
81,0,0.5026,-0.197736,1.85533,0.0470851,0.456684,1.69974
