101,0,-0.219708,-0.256355,1.71446
102,0,-0.218795,-0.256024,1.71243
103,0,-0.218983,-0.256201,1.71362
104,0,-0.215645,-0.255475,1.71515
105,0,-0.219379,-0.256347,1.71442
106,0,-0.218789,-0.255914,1.71135
107,0,-0.219449,-0.256154,1.71296
108,0,-0.219521,-0.256309,1.71433
109,0,-0.218224,-0.256253,1.71358
110,0,-0.219511,-0.256255,1.71363
111,0,-0.219351,-0.256332,1.71431
112,0,-0.219686,-0.256479,1.71547
113,0,-0.219352,-0.256099,1.71293
114,0,-0.220487,-0.256078,1.71279
115,0,-0.2184,-0.256119,1.71262
116,0,-0.213893,-0.255554,1.71657
117,0,-0.219819,-0.256325,1.71409
118,0,-0.218338,-0.256159,1.71278
119,0,-0.216516,-0.255495,1.71658
120,0,-0.219587,-0.256428,1.71514
121,0,-0.219164,-0.255973,1.7121
122,0,-0.21379,-0.255581,1.71654
123,0,-0.219698,-0.256471,1.7155
124,0,-0.217471,-0.255729,1.71795
125,0,-0.219111,-0.256243,1.71408
126,0,-0.214965,-0.255311,1.71594
127,0,-0.221423,-0.256266,1.71441
128,0,-0.213855,-0.255599,1.71667
129,0,-0.215568,-0.255596,1.71801
130,0,-0.219422,-0.256216,1.71371
131,0,-0.220288,-0.256152,1.71346
132,0,-0.219538,-0.256272,1.71374
133,0,-0.219314,-0.256518,1.71523
134,0,-0.218948,-0.256304,1.71352
135,0,-0.219242,-0.256242,1.71371
136,0,-0.219,-0.256179,1.71313
137,0,-0.213428,-0.25535,1.71598
138,0,-0.219639,-0.25628,1.71397
139,0,-0.219594,-0.256314,1.71387
140,0,-0.219401,-0.255957,1.71181
141,0,-0.21893,-0.255894,1.7114
142,0,-0.21979,-0.256245,1.71357
143,0,-0.219632,-0.256265,1.71353
144,0,-0.217975,-0.256398,1.7142
145,0,-0.219425,-0.255998,1.71208
146,0,-0.219449,-0.256392,1.71455
147,0,-0.218809,-0.256479,1.71547
148,0,-0.21951,-0.256243,1.71407
149,0,-0.220252,-0.256095,1.71308
150,0,-0.21942,-0.256156,1.71297
151,0,-0.218395,-0.256086,1.71275
152,0,-0.213201,-0.255136,1.71763
153,0,-0.219815,-0.256226,1.7136
154,0,-0.217494,-0.255065,1.71456
155,0,-0.219751,-0.256339,1.71529
156,0,-0.219735,-0.256269,1.71407
157,0,-0.220035,-0.256707,1.71682
158,0,-0.214291,-0.255418,1.71624
159,0,-0.215776,-0.255451,1.71685
160,0,-0.215314,-0.255204,1.71668
161,0,-0.21608,-0.255342,1.71685
162,0,-0.218634,-0.256377,1.71451
163,0,-0.217863,-0.256108,1.71307
164,0,-0.221286,-0.256333,1.71525
165,0,-0.219664,-0.255719,1.71949
166,0,-0.218986,-0.25634,1.7141
167,0,-0.214729,-0.254864,1.70363
168,0,-0.248421,-0.247261,1.66294
169,0,-0.235732,-0.246001,1.65045
170,0,-0.219691,-0.248523,1.65814
171,0,-0.190567,-0.252446,1.694
172,0,-0.185314,-0.253326,1.70198
173,0,-0.188997,-0.252189,1.69249
174,0,-0.192031,-0.252761,1.69562
175,0,-0.189839,-0.252941,1.69532
176,0,-0.191846,-0.252592,1.69561
177,0,-0.184532,-0.254308,1.70074
178,0,-0.185942,-0.252717,1.69573
179,0,-0.18808,-0.252882,1.69583
180,0,-0.187551,-0.253071,1.69503
181,0,-0.183407,-0.253224,1.70093
182,0,-0.184268,-0.252907,1.69628
183,0,-0.184776,-0.253783,1.70505
184,0,-0.185782,-0.253769,1.70781
185,0,-0.18688,-0.25387,1.70526
186,0,-0.185461,-0.253722,1.70575
187,0,-0.184613,-0.253511,1.70471
188,0,-0.189586,-0.254004,1.70029
189,0,-0.185508,-0.253658,1.7042
190,0,-0.184715,-0.253502,1.70245
191,0,-0.18607,-0.253623,1.70495
192,0,-0.186928,-0.253431,1.70304
193,0,-0.184885,-0.254033,1.69885
194,0,-0.185396,-0.253259,1.70318
195,0,-0.192567,-0.253388,1.69876
196,0,-0.187785,-0.253468,1.70402
197,0,-0.188726,-0.253701,1.7049
198,0,-0.189954,-0.253977,1.70463
199,0,-0.188022,-0.253879,1.70804
200,0,-0.185532,-0.253974,1.7097
201,0,-0.189087,-0.254154,1.70829
202,0,-0.186931,-0.253878,1.70811
203,0,-0.188149,-0.254189,1.70874
204,0,-0.188007,-0.254313,1.71012
205,0,-0.18645,-0.254388,1.71207
206,0,-0.186562,-0.253966,1.7099
207,0,-0.186078,-0.254553,1.70959
208,0,-0.185379,-0.254761,1.71127
209,0,-0.184679,-0.254485,1.70816
210,0,-0.184326,-0.254858,1.71023
211,0,-0.188879,-0.254916,1.70674
212,0,-0.185036,-0.254923,1.70519
213,0,-0.186456,-0.254731,1.6992
214,0,-0.185836,-0.254514,1.6966
215,0,-0.18604,-0.254835,1.69857
216,0,-0.187425,-0.254521,1.70866
217,0,-0.200976,-0.253077,1.6866
218,0,-0.18878,-0.25472,1.69832
219,0,-0.187035,-0.254845,1.71029
220,0,-0.182233,-0.254258,1.70194
221,0,-0.184314,-0.254544,1.70544
222,0,-0.18724,-0.254263,1.7077
223,0,-0.182084,-0.254868,1.70285
224,0,-0.184568,-0.255025,1.69759
225,0,-0.191182,-0.253646,1.67993
