101,0,-0.201201,-0.233325,1.64622
102,0,-0.200379,-0.233567,1.64714
103,0,-0.203833,-0.238197,1.64174
104,0,-0.203619,-0.233486,1.64728
105,0,-0.201043,-0.233018,1.64661
106,0,-0.200973,-0.233314,1.64688
107,0,-0.205209,-0.233552,1.64823
108,0,-0.205609,-0.233772,1.64778
109,0,-0.200748,-0.233784,1.64753
110,0,-0.202512,-0.233724,1.64679
111,0,-0.204751,-0.233509,1.64865
112,0,-0.205132,-0.233986,1.64929
113,0,-0.202683,-0.233297,1.64627
114,0,-0.198984,-0.238346,1.64415
115,0,-0.207255,-0.233668,1.64815
116,0,-0.207662,-0.233589,1.65088
117,0,-0.205587,-0.234095,1.65005
118,0,-0.204835,-0.239479,1.64613
119,0,-0.203545,-0.233612,1.64807
120,0,-0.205445,-0.238954,1.64529
121,0,-0.201329,-0.239346,1.6425
122,0,-0.205786,-0.233187,1.64726
123,0,-0.203761,-0.239042,1.64616
124,0,-0.204989,-0.233929,1.64886
125,0,-0.20411,-0.233521,1.64946
126,0,-0.205314,-0.233414,1.64853
127,0,-0.203707,-0.233176,1.64689
128,0,-0.204468,-0.233586,1.6483
129,0,-0.205098,-0.233688,1.64915
130,0,-0.205983,-0.233395,1.64822
131,0,-0.198239,-0.23643,1.64482
132,0,-0.204283,-0.233728,1.64839
133,0,-0.204764,-0.238157,1.64559
134,0,-0.201005,-0.233921,1.6441
135,0,-0.210876,-0.232536,1.66001
136,0,-0.208233,-0.231336,1.65593
137,0,-0.205276,-0.231732,1.6562
138,1,-0.201094,-0.234982,1.65084
139,1,-0.201022,-0.23447,1.65171
140,1,-0.202289,-0.235529,1.6515
141,1,-0.205732,-0.237121,1.65018
142,1,-0.204172,-0.237287,1.65005
143,1,-0.20159,-0.236447,1.65303
144,1,-0.211682,-0.236077,1.66011
145,1,-0.211776,-0.2356,1.65916
146,1,-0.213196,-0.235858,1.65893
147,1,-0.206281,-0.23829,1.65269
148,1,-0.210098,-0.238392,1.6521
149,1,-0.209501,-0.238325,1.65186
150,1,-0.21,-0.238499,1.65216
151,1,-0.2091,-0.23838,1.65097
152,1,-0.210497,-0.238803,1.65186
153,1,-0.209818,-0.238313,1.64916
154,1,-0.20529,-0.238149,1.65077
155,1,-0.205149,-0.237717,1.65069
156,1,-0.20673,-0.237012,1.6533
157,1,-0.204512,-0.237405,1.65352
158,1,-0.208967,-0.238567,1.64946
159,1,-0.2104,-0.237464,1.65616
160,1,-0.206611,-0.238554,1.65043
161,1,-0.209979,-0.237575,1.65556
162,1,-0.207068,-0.239659,1.64674
163,1,-0.207301,-0.237888,1.65258
164,1,-0.207344,-0.238261,1.647
165,1,-0.208353,-0.237868,1.65051
166,1,-0.20842,-0.237301,1.64969
167,1,-0.207808,-0.23776,1.64853
168,1,-0.207073,-0.238289,1.64798
169,1,-0.207897,-0.238874,1.64786
170,1,-0.210933,-0.23755,1.65225
171,1,-0.209203,-0.237211,1.65196
172,1,-0.211005,-0.238543,1.64767
173,1,-0.210186,-0.236879,1.6513
174,1,-0.210618,-0.237747,1.65006
175,1,-0.209959,-0.238814,1.64985
176,1,-0.206788,-0.236801,1.64887
177,1,-0.211655,-0.237132,1.65375
178,1,-0.210144,-0.238599,1.64925
179,1,-0.207915,-0.237503,1.6491
180,1,-0.205323,-0.237788,1.64809
181,1,-0.209964,-0.238089,1.64905
183,1,-0.206552,-0.238185,1.64801
184,1,-0.209461,-0.237,1.64939
185,1,-0.209892,-0.237611,1.64997
186,1,-0.211925,-0.238138,1.64951
187,1,-0.211401,-0.237974,1.64857
188,1,-0.21548,-0.235966,1.65274
189,1,-0.212545,-0.235263,1.65409
190,1,-0.210839,-0.237991,1.64779
191,1,-0.210108,-0.237886,1.65189
192,1,-0.207432,-0.238008,1.64916
193,1,-0.209152,-0.237379,1.65367
