51,0,0.492904,-0.189469,1.86058,-nan,-nan,-nan
52,0,0.49533,-0.189979,1.85844,-nan,-nan,-nan
54,0,0.499028,-0.190134,1.86153,-nan,-nan,-nan
55,0,0.495316,-0.189946,1.86041,-0.0503129,0.407832,1.79776
56,0,0.493082,-0.188742,1.86955,-0.0503129,0.407832,1.79776
57,0,0.49612,-0.18998,1.86397,-0.0503129,0.407832,1.79776
58,0,0.497042,-0.189538,1.86128,-0.0503129,0.407832,1.79776
59,0,0.496672,-0.186965,1.86035,-0.0503129,0.407832,1.79776
60,0,0.496579,-0.18871,1.86083,-0.0503129,0.407832,1.79776
61,0,0.4924,-0.189017,1.86612,-0.0503129,0.407832,1.79776
62,0,0.494334,-0.189439,1.86371,-0.0503129,0.407832,1.79776
63,0,0.493031,-0.186982,1.8654,-0.0503129,0.407832,1.79776
64,0,0.496825,-0.190067,1.85864,-0.0503129,0.407832,1.79776
65,0,0.495789,-0.189045,1.86034,-0.0503129,0.407832,1.79776
66,0,0.497544,-0.188608,1.86073,-0.0503129,0.407832,1.79776
67,0,0.498747,-0.189352,1.86049,-0.0503129,0.407832,1.79776
68,0,0.497664,-0.1902,1.86049,-0.0503129,0.407832,1.79776
69,0,0.497499,-0.187352,1.86269,-0.0503129,0.407832,1.79776
70,0,0.492814,-0.188101,1.86202,-0.0503129,0.407832,1.79776
71,0,0.491597,-0.188127,1.86631,-0.0503129,0.407832,1.79776
72,0,0.490491,-0.188163,1.86673,-0.0503129,0.407832,1.79776
73,0,0.49487,-0.189777,1.85912,-0.0503129,0.407832,1.79776
74,0,0.494882,-0.187425,1.86294,-0.0503129,0.407832,1.79776
75,0,0.492303,-0.186826,1.86454,-0.0503129,0.407832,1.79776
76,0,0.490808,-0.187869,1.86507,-0.0503129,0.407832,1.79776
77,0,0.495191,-0.190186,1.86245,-0.0503129,0.407832,1.79776
78,0,0.494215,-0.188015,1.86243,-0.0503129,0.407832,1.79776
79,0,0.494502,-0.189402,1.8603,-0.0503129,0.407832,1.79776
80,0,0.492388,-0.18739,1.86101,-0.0503129,0.407832,1.79776
81,0,0.499399,-0.188875,1.86335,-0.0503129,0.407832,1.79776
82,0,0.495022,-0.190562,1.86189,-0.0503129,0.407832,1.79776
83,0,0.491065,-0.186726,1.86709,-0.0503129,0.407832,1.79776
84,0,0.495929,-0.189857,1.85996,-0.0503129,0.407832,1.79776
85,0,0.490535,-0.187832,1.86561,-0.0503129,0.407832,1.79776
