172,0,-0.2287,-0.149012,1.47967,0.00103098,0.979532,-0.201288,-0.521907
173,0,-0.228459,-0.148917,1.4798,0.00103098,0.979532,-0.201288,-0.521907
174,0,-0.229091,-0.149063,1.48134,0.00103098,0.979532,-0.201288,-0.521907
175,0,-0.228913,-0.148876,1.48142,0.00103098,0.979532,-0.201288,-0.521907
176,0,-0.229111,-0.148129,1.47942,0.00103098,0.979532,-0.201288,-0.521907
177,0,-0.228845,-0.148478,1.47987,0.00103098,0.979532,-0.201288,-0.521907
178,0,-0.228686,-0.149315,1.47978,0.00103098,0.979532,-0.201288,-0.521907
179,0,-0.228753,-0.149677,1.47981,0.00103098,0.979532,-0.201288,-0.521907
180,0,-0.228185,-0.149454,1.47983,0.00103098,0.979532,-0.201288,-0.521907
181,0,-0.228418,-0.149644,1.48025,0.00103098,0.979532,-0.201288,-0.521907
182,0,-0.2286,-0.148834,1.48014,0.00103098,0.979532,-0.201288,-0.521907
183,0,-0.228144,-0.148959,1.48071,0.00103098,0.979532,-0.201288,-0.521907
184,0,-0.228778,-0.148554,1.48069,0.00103098,0.979532,-0.201288,-0.521907
185,0,-0.228718,-0.148749,1.4794,0.00103098,0.979532,-0.201288,-0.521907
186,0,-0.228775,-0.148943,1.48114,0.00103098,0.979532,-0.201288,-0.521907
187,0,-0.228312,-0.149485,1.48016,0.00103098,0.979532,-0.201288,-0.521907
188,0,-0.228465,-0.149252,1.48113,0.00103098,0.979532,-0.201288,-0.521907
189,0,-0.228683,-0.148989,1.48112,0.00103098,0.979532,-0.201288,-0.521907
190,0,-0.22894,-0.148476,1.48024,0.00103098,0.979532,-0.201288,-0.521907
191,0,-0.228493,-0.14899,1.48081,0.00103098,0.979532,-0.201288,-0.521907
192,0,-0.228179,-0.149242,1.4804,0.00103098,0.979532,-0.201288,-0.521907
193,0,-0.228358,-0.148797,1.47987,0.00103098,0.979532,-0.201288,-0.521907
194,0,-0.229169,-0.149314,1.48014,0.00103098,0.979532,-0.201288,-0.521907
195,0,-0.228361,-0.148828,1.48031,0.00103098,0.979532,-0.201288,-0.521907
196,0,-0.22861,-0.149297,1.47944,0.00103098,0.979532,-0.201288,-0.521907
197,0,-0.228073,-0.1494,1.48002,0.00103098,0.979532,-0.201288,-0.521907
198,0,-0.228337,-0.149433,1.48041,0.00103098,0.979532,-0.201288,-0.521907
199,0,-0.228241,-0.149345,1.48103,0.00103098,0.979532,-0.201288,-0.521907
200,0,-0.2286,-0.149298,1.48041,0.00103098,0.979532,-0.201288,-0.521907
201,0,-0.22888,-0.149595,1.48002,0.00103098,0.979532,-0.201288,-0.521907
202,0,-0.228437,-0.148409,1.4807,0.00103098,0.979532,-0.201288,-0.521907
203,0,-0.228184,-0.14887,1.48083,0.00103098,0.979532,-0.201288,-0.521907
204,0,-0.228277,-0.148075,1.4794,0.00103098,0.979532,-0.201288,-0.521907
205,0,-0.228568,-0.148748,1.48054,0.00103098,0.979532,-0.201288,-0.521907
206,0,-0.229114,-0.149141,1.48036,0.00103098,0.979532,-0.201288,-0.521907
207,0,-0.228908,-0.14832,1.47936,0.00103098,0.979532,-0.201288,-0.521907
208,0,-0.228735,-0.148736,1.48073,0.00103098,0.979532,-0.201288,-0.521907
209,0,-0.228818,-0.147988,1.47873,0.00103098,0.979532,-0.201288,-0.521907
210,0,-0.228445,-0.148788,1.48115,0.00103098,0.979532,-0.201288,-0.521907
211,0,-0.22866,-0.148504,1.47937,0.00103098,0.979532,-0.201288,-0.521907
212,0,-0.228575,-0.147854,1.48004,0.00103098,0.979532,-0.201288,-0.521907
213,0,-0.227982,-0.148528,1.47952,0.00103098,0.979532,-0.201288,-0.521907
214,0,-0.228939,-0.148453,1.47922,0.00103098,0.979532,-0.201288,-0.521907
215,0,-0.228825,-0.147903,1.47985,0.00103098,0.979532,-0.201288,-0.521907
216,0,-0.228333,-0.14918,1.47935,0.00103098,0.979532,-0.201288,-0.521907
217,0,-0.228183,-0.148987,1.48025,0.00103098,0.979532,-0.201288,-0.521907
218,0,-0.228276,-0.148879,1.47953,0.00103098,0.979532,-0.201288,-0.521907
219,0,-0.228472,-0.148866,1.48,0.00103098,0.979532,-0.201288,-0.521907
220,0,-0.228629,-0.148953,1.47974,0.00103098,0.979532,-0.201288,-0.521907
221,0,-0.22843,-0.14901,1.47997,0.00103098,0.979532,-0.201288,-0.521907
222,0,-0.228184,-0.14931,1.47922,0.00103098,0.979532,-0.201288,-0.521907
223,0,-0.228907,-0.149166,1.47924,0.00103098,0.979532,-0.201288,-0.521907
224,0,-0.229161,-0.14885,1.47971,0.00103098,0.979532,-0.201288,-0.521907
225,0,-0.228291,-0.148807,1.47889,0.00103098,0.979532,-0.201288,-0.521907
226,0,-0.228621,-0.148937,1.4806,0.00103098,0.979532,-0.201288,-0.521907
227,0,-0.228323,-0.148943,1.47912,0.00103098,0.979532,-0.201288,-0.521907
228,0,-0.229317,-0.149228,1.48032,0.00103098,0.979532,-0.201288,-0.521907
229,0,-0.228366,-0.149047,1.48039,0.00103098,0.979532,-0.201288,-0.521907
230,0,-0.228775,-0.148849,1.47958,0.00103098,0.979532,-0.201288,-0.521907
231,0,-0.228687,-0.148874,1.4803,0.00103098,0.979532,-0.201288,-0.521907
232,0,-0.227942,-0.148862,1.48071,0.00103098,0.979532,-0.201288,-0.521907
233,0,-0.228565,-0.148867,1.48027,0.00103098,0.979532,-0.201288,-0.521907
234,0,-0.229303,-0.148973,1.47927,0.00103098,0.979532,-0.201288,-0.521907
235,0,-0.22845,-0.148669,1.48039,0.00103098,0.979532,-0.201288,-0.521907
236,0,-0.228656,-0.148916,1.48055,0.00103098,0.979532,-0.201288,-0.521907
237,0,-0.228292,-0.149249,1.48003,0.00103098,0.979532,-0.201288,-0.521907
238,0,-0.227904,-0.148526,1.48079,0.00103098,0.979532,-0.201288,-0.521907
239,0,-0.228542,-0.148869,1.4801,0.00103098,0.979532,-0.201288,-0.521907
240,0,-0.228361,-0.148056,1.47791,0.00103098,0.979532,-0.201288,-0.521907
241,0,-0.227876,-0.148027,1.47742,0.00103098,0.979532,-0.201288,-0.521907
242,0,-0.227582,-0.147793,1.47802,0.00103098,0.979532,-0.201288,-0.521907
243,0,-0.228005,-0.148754,1.47689,0.00103098,0.979532,-0.201288,-0.521907
244,0,-0.227765,-0.14803,1.47674,0.00103098,0.979532,-0.201288,-0.521907
245,0,-0.227759,-0.148624,1.47651,0.00103098,0.979532,-0.201288,-0.521907
246,0,-0.228008,-0.148418,1.47695,0.00103098,0.979532,-0.201288,-0.521907
247,0,-0.227795,-0.14817,1.47794,0.00103098,0.979532,-0.201288,-0.521907
248,0,-0.227566,-0.148624,1.47745,0.00103098,0.979532,-0.201288,-0.521907
249,0,-0.227454,-0.148658,1.47707,0.00103098,0.979532,-0.201288,-0.521907
