1063,0,0.576486,-0.160466,1.88557,-nan,-nan,-nan
1065,0,0.577054,-0.159176,1.8865,-nan,-nan,-nan
1066,0,0.576609,-0.159309,1.88672,-nan,-nan,-nan
1067,0,0.575805,-0.160636,1.88626,-nan,-nan,-nan
1068,0,0.576255,-0.159167,1.88613,-nan,-nan,-nan
1069,0,0.576032,-0.159987,1.8862,-nan,-nan,-nan
1070,0,0.574718,-0.15904,1.88606,-nan,-nan,-nan
1071,0,0.575482,-0.159218,1.8855,-nan,-nan,-nan
1073,0,0.575402,-0.159216,1.8863,-nan,-nan,-nan
1074,0,0.575778,-0.158624,1.88724,-nan,-nan,-nan
1075,0,0.57635,-0.160464,1.88608,-nan,-nan,-nan
1076,0,0.577146,-0.159077,1.88609,-nan,-nan,-nan
1078,0,0.575485,-0.160642,1.88573,-nan,-nan,-nan
1079,0,0.57641,-0.159607,1.88594,-nan,-nan,-nan
1080,0,0.577709,-0.159627,1.88659,-nan,-nan,-nan
1081,0,0.578948,-0.159172,1.88567,-nan,-nan,-nan
1082,0,0.575719,-0.158856,1.8855,-nan,-nan,-nan
1084,0,0.576849,-0.157602,1.88636,-nan,-nan,-nan
1085,0,0.576972,-0.159216,1.88515,-nan,-nan,-nan
1086,0,0.577133,-0.159099,1.88647,-nan,-nan,-nan
1087,0,0.576397,-0.158865,1.88613,-nan,-nan,-nan
1088,0,0.576673,-0.158578,1.88599,-nan,-nan,-nan
1089,0,0.5752,-0.158814,1.88615,-nan,-nan,-nan
1090,0,0.575563,-0.1587,1.88605,-nan,-nan,-nan
1091,0,0.576149,-0.159963,1.88636,-nan,-nan,-nan
1092,0,0.577131,-0.158301,1.89034,-nan,-nan,-nan
1094,0,0.576026,-0.160588,1.88608,-nan,-nan,-nan
1095,0,0.576372,-0.159381,1.88571,-nan,-nan,-nan
1096,0,0.575501,-0.159152,1.88713,-nan,-nan,-nan
1097,0,0.576724,-0.15911,1.88559,-nan,-nan,-nan
1098,0,0.575878,-0.160371,1.88576,-nan,-nan,-nan
1100,0,0.575988,-0.160916,1.88594,-nan,-nan,-nan
1101,0,0.577253,-0.159547,1.8858,-nan,-nan,-nan
1102,0,0.575376,-0.160156,1.88627,-nan,-nan,-nan
1103,0,0.575945,-0.159798,1.88538,-nan,-nan,-nan
1104,0,0.576704,-0.158579,1.88632,-nan,-nan,-nan
1105,0,0.574126,-0.160825,1.88633,-nan,-nan,-nan
1106,0,0.576782,-0.158451,1.88564,-nan,-nan,-nan
