51,0,0.504004,-0.196086,1.85953,-nan,-nan,-nan
52,0,0.505801,-0.196411,1.86103,0.0929924,0.481631,1.7857
54,0,0.50668,-0.197757,1.86169,0.0929924,0.481631,1.7857
55,0,0.505502,-0.195488,1.86137,0.0929924,0.481631,1.7857
56,0,0.506918,-0.196856,1.86214,0.0929924,0.481631,1.7857
57,0,0.504162,-0.196204,1.86211,0.0929924,0.481631,1.7857
58,0,0.505816,-0.195616,1.86211,0.0929924,0.481631,1.7857
59,0,0.504335,-0.197489,1.85953,0.0929924,0.481631,1.7857
60,0,0.504162,-0.196478,1.85665,0.0929924,0.481631,1.7857
61,0,0.503478,-0.197216,1.85766,0.0929924,0.481631,1.7857
62,0,0.50329,-0.195204,1.86093,0.0929924,0.481631,1.7857
63,0,0.504468,-0.197062,1.85579,0.0929924,0.481631,1.7857
64,0,0.504326,-0.19706,1.85822,0.0929924,0.481631,1.7857
65,0,0.505998,-0.196584,1.85947,0.0929924,0.481631,1.7857
66,0,0.505287,-0.195862,1.86284,0.0929924,0.481631,1.7857
67,0,0.504172,-0.197456,1.85613,0.0929924,0.481631,1.7857
68,0,0.502681,-0.196894,1.8571,0.0929924,0.481631,1.7857
69,0,0.504128,-0.195234,1.8604,0.0929924,0.481631,1.7857
70,0,0.50281,-0.195674,1.85988,0.0929924,0.481631,1.7857
71,0,0.504967,-0.195204,1.86155,0.0929924,0.481631,1.7857
72,0,0.504886,-0.195339,1.86296,0.0929924,0.481631,1.7857
73,0,0.504479,-0.196809,1.85862,0.0929924,0.481631,1.7857
74,0,0.503204,-0.195581,1.85896,0.0929924,0.481631,1.7857
75,0,0.506335,-0.195136,1.86236,0.0929924,0.481631,1.7857
76,0,0.504233,-0.195738,1.86396,0.0929924,0.481631,1.7857
77,0,0.504863,-0.197067,1.86019,0.0929924,0.481631,1.7857
78,0,0.505121,-0.195535,1.86261,0.0929924,0.481631,1.7857
79,0,0.50546,-0.194313,1.86212,0.0929924,0.481631,1.7857
80,0,0.504004,-0.196998,1.85748,0.0929924,0.481631,1.7857
81,0,0.504529,-0.195712,1.86212,0.0929924,0.481631,1.7857
82,0,0.501828,-0.196664,1.8551,0.0929924,0.481631,1.7857
83,0,0.505474,-0.196695,1.8575,0.0929924,0.481631,1.7857
84,0,0.504113,-0.196721,1.85515,0.0929924,0.481631,1.7857
85,0,0.50496,-0.196324,1.86107,0.0929924,0.481631,1.7857
86,0,0.504312,-0.195712,1.85563,0.0929924,0.481631,1.7857
87,0,0.503853,-0.19612,1.85561,0.0929924,0.481631,1.7857
88,0,0.504586,-0.196723,1.85505,0.0929924,0.481631,1.7857
89,0,0.502906,-0.19799,1.85688,0.0929924,0.481631,1.7857
90,0,0.504374,-0.19616,1.8547,0.0929924,0.481631,1.7857
91,0,0.497082,-0.193026,1.83319,0.0929924,0.481631,1.7857
92,0,0.498974,-0.193969,1.83594,0.0929924,0.481631,1.7857
93,0,0.498268,-0.193612,1.83317,0.0929924,0.481631,1.7857
94,0,0.49819,-0.194567,1.83377,0.0929924,0.481631,1.7857
95,0,0.4976,-0.193759,1.83619,0.0929924,0.481631,1.7857
96,0,0.49808,-0.192352,1.84009,0.0929924,0.481631,1.7857
97,0,0.497197,-0.192986,1.83914,0.0929924,0.481631,1.7857
98,0,0.498794,-0.192061,1.83777,0.0929924,0.481631,1.7857
99,0,0.497888,-0.19408,1.83617,0.0929924,0.481631,1.7857
100,0,0.498102,-0.192379,1.83978,0.0929924,0.481631,1.7857
101,0,0.500599,-0.193312,1.83881,0.0929924,0.481631,1.7857
102,0,0.498535,-0.193066,1.84164,0.0929924,0.481631,1.7857
103,0,0.499094,-0.192884,1.84157,0.0929924,0.481631,1.7857
104,0,0.499183,-0.19363,1.83912,0.0929924,0.481631,1.7857
105,0,0.499383,-0.192081,1.84125,0.0929924,0.481631,1.7857
106,0,0.499359,-0.192501,1.83949,0.0929924,0.481631,1.7857
107,0,0.498373,-0.193694,1.83582,0.0929924,0.481631,1.7857
108,0,0.498036,-0.192408,1.83694,0.0929924,0.481631,1.7857
109,0,0.49931,-0.193628,1.83825,0.0929924,0.481631,1.7857
110,0,0.498092,-0.191822,1.84098,0.0929924,0.481631,1.7857
111,0,0.499423,-0.190831,1.84162,0.0929924,0.481631,1.7857
112,0,0.498656,-0.193432,1.83761,0.0929924,0.481631,1.7857
113,0,0.49913,-0.193638,1.83533,0.0929924,0.481631,1.7857
114,0,0.498421,-0.193042,1.83573,0.0929924,0.481631,1.7857
115,0,0.4974,-0.192702,1.8391,0.0929924,0.481631,1.7857
116,0,0.500026,-0.192565,1.84083,0.0929924,0.481631,1.7857
117,0,0.499534,-0.19368,1.83799,0.0929924,0.481631,1.7857
118,0,0.498131,-0.192603,1.83987,0.0929924,0.481631,1.7857
119,0,0.498732,-0.192381,1.84221,0.0929924,0.481631,1.7857
120,0,0.498054,-0.192123,1.84205,0.0929924,0.481631,1.7857
121,0,0.498328,-0.193808,1.8369,0.0929924,0.481631,1.7857
122,0,0.497986,-0.192428,1.83951,0.0929924,0.481631,1.7857
123,0,0.497992,-0.192651,1.83924,0.0929924,0.481631,1.7857
124,0,0.498476,-0.192348,1.83715,0.0929924,0.481631,1.7857
125,0,0.49782,-0.193025,1.83542,0.0929924,0.481631,1.7857
126,0,0.498728,-0.192494,1.84079,0.0929924,0.481631,1.7857
127,0,0.498356,-0.192681,1.83934,0.0929924,0.481631,1.7857
128,0,0.497089,-0.192757,1.83735,0.0929924,0.481631,1.7857
129,0,0.498539,-0.192495,1.84108,0.0929924,0.481631,1.7857
130,0,0.49829,-0.192364,1.83664,0.0929924,0.481631,1.7857
131,0,0.49719,-0.192145,1.83904,0.0929924,0.481631,1.7857
132,0,0.498048,-0.193346,1.83823,0.0929924,0.481631,1.7857
133,0,0.498859,-0.193103,1.84043,0.0929924,0.481631,1.7857
134,0,0.499612,-0.194,1.83486,0.0929924,0.481631,1.7857
135,0,0.498602,-0.193281,1.83766,0.0929924,0.481631,1.7857
136,0,0.499288,-0.19365,1.83483,0.0929924,0.481631,1.7857
137,0,0.498873,-0.193442,1.83553,0.0929924,0.481631,1.7857
138,0,0.498331,-0.192845,1.83666,0.0929924,0.481631,1.7857
139,0,0.498033,-0.192716,1.83626,0.0929924,0.481631,1.7857
140,0,0.498395,-0.193193,1.83976,0.0929924,0.481631,1.7857
141,0,0.49832,-0.193799,1.83531,0.0929924,0.481631,1.7857
142,0,0.497905,-0.193423,1.83876,0.0929924,0.481631,1.7857
143,0,0.500627,-0.193327,1.83819,0.0929924,0.481631,1.7857
144,0,0.497635,-0.192988,1.83433,0.0929924,0.481631,1.7857
145,0,0.497294,-0.19212,1.83856,0.0929924,0.481631,1.7857
146,1,0.494117,-0.19096,1.83303,0.0929924,0.481631,1.7857
147,1,0.493393,-0.187864,1.82441,0.0929924,0.481631,1.7857
148,1,0.490648,-0.188593,1.82219,0.0929924,0.481631,1.7857
149,1,0.491021,-0.188603,1.81856,0.0929924,0.481631,1.7857
150,1,0.490059,-0.189802,1.8214,0.0929924,0.481631,1.7857
151,1,0.492135,-0.189998,1.825,0.0929924,0.481631,1.7857
152,1,0.496715,-0.1922,1.82817,0.0929924,0.481631,1.7857
153,1,0.491822,-0.19195,1.82369,0.0929924,0.481631,1.7857
154,1,0.496286,-0.191458,1.82545,0.0929924,0.481631,1.7857
155,1,0.495463,-0.194992,1.82833,0.0929924,0.481631,1.7857
156,1,0.496377,-0.192167,1.82256,0.0929924,0.481631,1.7857
157,1,0.498062,-0.189776,1.82321,0.0929924,0.481631,1.7857
158,1,0.495992,-0.190581,1.82096,0.0929924,0.481631,1.7857
159,1,0.515285,-0.190859,1.83398,0.0929924,0.481631,1.7857
160,1,0.497347,-0.191944,1.82372,0.0929924,0.481631,1.7857
161,1,0.500554,-0.191795,1.82256,0.0929924,0.481631,1.7857
162,1,0.504094,-0.188736,1.82766,0.0929924,0.481631,1.7857
163,1,0.503134,-0.187537,1.8312,0.0929924,0.481631,1.7857
164,1,0.50329,-0.181778,1.8305,0.0929924,0.481631,1.7857
165,1,0.50102,-0.173178,1.82691,0.0929924,0.481631,1.7857
166,1,0.498315,-0.160796,1.83046,0.0929924,0.481631,1.7857
167,1,0.490023,-0.146811,1.8276,0.0929924,0.481631,1.7857
168,1,0.476153,-0.133367,1.81337,0.0929924,0.481631,1.7857
169,1,0.461819,-0.114524,1.80877,0.0929924,0.481631,1.7857
170,1,0.44804,-0.100738,1.80611,0.0929924,0.481631,1.7857
171,1,0.422985,-0.086367,1.79998,0.0929924,0.481631,1.7857
172,1,0.401233,-0.0725058,1.79238,0.0929924,0.481631,1.7857
173,1,0.378584,-0.0617708,1.78692,0.0929924,0.481631,1.7857
174,1,0.354346,-0.0570194,1.7819,0.0929924,0.481631,1.7857
175,1,0.321686,-0.0557356,1.77655,0.0929924,0.481631,1.7857
176,1,0.295988,-0.0587588,1.76605,0.0929924,0.481631,1.7857
177,1,0.26784,-0.0661854,1.75651,0.0929924,0.481631,1.7857
178,1,0.241179,-0.0740355,1.75368,0.0929924,0.481631,1.7857
179,1,0.212446,-0.0885982,1.74894,0.0929924,0.481631,1.7857
180,1,0.184231,-0.101384,1.74824,0.0929924,0.481631,1.7857
181,1,0.162548,-0.115702,1.7589,0.0929924,0.481631,1.7857
182,1,0.143345,-0.134859,1.75582,0.0929924,0.481631,1.7857
183,1,0.126179,-0.145808,1.76418,0.0929924,0.481631,1.7857
184,1,0.105809,-0.159442,1.77276,0.0929924,0.481631,1.7857
185,1,0.0944939,-0.175009,1.77678,0.0929924,0.481631,1.7857
186,1,0.0862267,-0.19317,1.78013,0.0929924,0.481631,1.7857
187,1,0.0810458,-0.208884,1.78269,0.0929924,0.481631,1.7857
188,1,0.077456,-0.223328,1.78776,0.0929924,0.481631,1.7857
189,1,0.0703679,-0.233038,1.78897,0.0929924,0.481631,1.7857
190,1,0.0655857,-0.240747,1.79215,0.0929924,0.481631,1.7857
191,1,0.0668342,-0.248232,1.7911,0.0929924,0.481631,1.7857
192,1,0.0647236,-0.253434,1.79384,0.0929924,0.481631,1.7857
193,1,0.0656446,-0.259794,1.79355,0.0929924,0.481631,1.7857
194,1,0.0653617,-0.266922,1.79846,0.0929924,0.481631,1.7857
195,1,0.0685782,-0.267926,1.79898,0.0929924,0.481631,1.7857
196,1,0.0647076,-0.269345,1.80236,0.0929924,0.481631,1.7857
197,1,0.0633833,-0.271697,1.8029,0.0929924,0.481631,1.7857
198,1,0.0574511,-0.276214,1.79264,0.0929924,0.481631,1.7857
199,1,0.0510225,-0.273971,1.79274,0.0929924,0.481631,1.7857
200,1,0.046774,-0.271061,1.79429,0.0929924,0.481631,1.7857
201,1,0.0260501,-0.27417,1.78738,0.0929924,0.481631,1.7857
202,1,0.0139425,-0.273623,1.79552,0.0929924,0.481631,1.7857
203,1,-0.0088763,-0.271761,1.787,0.0929924,0.481631,1.7857
204,1,-0.0320557,-0.276743,1.78015,0.0929924,0.481631,1.7857
205,1,-0.0548797,-0.279106,1.7835,0.0929924,0.481631,1.7857
206,1,-0.0801682,-0.281131,1.78866,0.0929924,0.481631,1.7857
207,1,-0.10296,-0.283045,1.78646,0.0929924,0.481631,1.7857
208,1,-0.118459,-0.282569,1.79239,0.0929924,0.481631,1.7857
209,1,-0.129672,-0.282964,1.78974,0.0929924,0.481631,1.7857
210,1,-0.131958,-0.283094,1.79132,0.0929924,0.481631,1.7857
211,1,-0.131095,-0.28387,1.78715,0.0929924,0.481631,1.7857
212,1,-0.119416,-0.275002,1.79665,0.0929924,0.481631,1.7857
213,1,-0.102525,-0.275871,1.79047,0.0929924,0.481631,1.7857
214,1,-0.0811495,-0.271425,1.79325,0.0929924,0.481631,1.7857
215,1,-0.0607373,-0.276338,1.78293,0.0929924,0.481631,1.7857
216,1,-0.0429796,-0.274326,1.78017,0.0929924,0.481631,1.7857
217,1,-0.031848,-0.273856,1.7813,0.0929924,0.481631,1.7857
218,1,-0.010851,-0.277055,1.78533,0.0929924,0.481631,1.7857
219,1,0.00997902,-0.275104,1.78837,0.0929924,0.481631,1.7857
220,1,0.0321149,-0.271994,1.7899,0.0929924,0.481631,1.7857
221,1,0.0449654,-0.274614,1.79005,0.0929924,0.481631,1.7857
222,1,0.0581541,-0.269833,1.79631,0.0929924,0.481631,1.7857
223,1,0.0653219,-0.276315,1.79459,0.0929924,0.481631,1.7857
224,1,0.0702163,-0.277087,1.79317,0.0929924,0.481631,1.7857
225,1,0.0640203,-0.275529,1.79296,0.0929924,0.481631,1.7857
226,1,0.0593028,-0.27739,1.78262,0.0929924,0.481631,1.7857
227,1,0.0420897,-0.276443,1.78541,0.0929924,0.481631,1.7857
228,1,0.0233611,-0.276091,1.77606,0.0929924,0.481631,1.7857
229,1,-0.00240381,-0.281929,1.77339,0.0929924,0.481631,1.7857
230,1,-0.0250519,-0.276617,1.78556,0.0929924,0.481631,1.7857
231,1,-0.0579402,-0.277282,1.77975,0.0929924,0.481631,1.7857
232,1,-0.0815365,-0.27944,1.78454,0.0929924,0.481631,1.7857
233,1,-0.107695,-0.286053,1.78267,0.0929924,0.481631,1.7857
234,1,-0.12872,-0.287078,1.78622,0.0929924,0.481631,1.7857
235,1,-0.144775,-0.28224,1.79895,0.0929924,0.481631,1.7857
236,1,-0.147098,-0.286831,1.78726,0.0929924,0.481631,1.7857
237,1,-0.149634,-0.281759,1.79262,0.0929924,0.481631,1.7857
238,1,-0.141806,-0.279297,1.79208,0.0929924,0.481631,1.7857
239,1,-0.127906,-0.281426,1.79031,0.0929924,0.481631,1.7857
240,1,-0.107464,-0.278241,1.78554,0.0929924,0.481631,1.7857
241,1,-0.0926368,-0.283913,1.77635,0.0929924,0.481631,1.7857
242,1,-0.0875054,-0.277005,1.77385,0.0929924,0.481631,1.7857
243,1,-0.0830366,-0.270795,1.77537,0.0929924,0.481631,1.7857
244,1,-0.0748808,-0.26866,1.77572,0.0929924,0.481631,1.7857
245,1,-0.0715073,-0.26995,1.77409,0.0929924,0.481631,1.7857
246,1,-0.0707196,-0.271551,1.77334,0.0929924,0.481631,1.7857
247,1,-0.0716698,-0.270777,1.77383,0.0929924,0.481631,1.7857
248,1,-0.0728016,-0.270567,1.77856,0.0929924,0.481631,1.7857
249,1,-0.0707878,-0.269807,1.77553,0.0929924,0.481631,1.7857
250,1,-0.0650632,-0.2687,1.77563,0.0929924,0.481631,1.7857
251,1,-0.0541727,-0.267635,1.77455,0.0929924,0.481631,1.7857
252,1,-0.0395837,-0.265369,1.78188,0.0929924,0.481631,1.7857
253,1,-0.0228749,-0.267456,1.78879,0.0929924,0.481631,1.7857
254,1,-0.00233997,-0.269194,1.79013,0.0929924,0.481631,1.7857
255,1,0.0240514,-0.270212,1.79289,0.0929924,0.481631,1.7857
256,1,0.0311748,-0.271257,1.79015,0.0929924,0.481631,1.7857
257,1,0.0314313,-0.271212,1.79267,0.0929924,0.481631,1.7857
258,1,0.0352443,-0.273488,1.79228,0.0929924,0.481631,1.7857
259,1,0.0308945,-0.274962,1.78892,0.0929924,0.481631,1.7857
260,1,0.0247159,-0.277947,1.78409,0.0929924,0.481631,1.7857
261,1,0.0225622,-0.277648,1.78909,0.0929924,0.481631,1.7857
262,1,0.00558534,-0.277978,1.78937,0.0929924,0.481631,1.7857
263,1,-0.00374204,-0.279796,1.78474,0.0929924,0.481631,1.7857
264,1,-0.0306959,-0.279041,1.78045,0.0929924,0.481631,1.7857
265,1,-0.0487196,-0.276567,1.78799,0.0929924,0.481631,1.7857
266,1,-0.0746634,-0.278772,1.78775,0.0929924,0.481631,1.7857
267,1,-0.0928122,-0.281143,1.78728,0.0929924,0.481631,1.7857
268,1,-0.111146,-0.283484,1.78738,0.0929924,0.481631,1.7857
269,1,-0.124886,-0.28275,1.79167,0.0929924,0.481631,1.7857
270,1,-0.13627,-0.280968,1.79378,0.0929924,0.481631,1.7857
271,1,-0.137496,-0.281108,1.79363,0.0929924,0.481631,1.7857
272,1,-0.134916,-0.28054,1.79158,0.0929924,0.481631,1.7857
