796,1,-nan,-nan,-nan,-nan,-nan,-nan
797,0,0.480504,-0.210792,1.8903,-nan,-nan,-nan
798,0,0.478809,-0.209691,1.89156,-nan,-nan,-nan
799,1,-nan,-nan,-nan,-nan,-nan,-nan
800,0,0.479403,-0.210338,1.88651,-nan,-nan,-nan
801,1,-nan,-nan,-nan,-nan,-nan,-nan
803,0,0.481971,-0.210724,1.89058,-nan,-nan,-nan
804,0,0.478022,-0.209605,1.89347,-nan,-nan,-nan
805,0,0.484169,-0.20838,1.88844,-nan,-nan,-nan
806,1,-nan,-nan,-nan,-nan,-nan,-nan
807,0,0.486049,-0.20898,1.89388,-nan,-nan,-nan
808,0,0.479064,-0.210534,1.8919,-nan,-nan,-nan
810,0,0.480149,-0.210032,1.89285,-nan,-nan,-nan
811,1,-nan,-nan,-nan,-nan,-nan,-nan
812,0,0.478695,-0.208394,1.89517,-nan,-nan,-nan
813,0,0.483474,-0.208544,1.89153,-nan,-nan,-nan
814,0,0.483911,-0.208258,1.88733,-nan,-nan,-nan
816,0,0.483773,-0.208672,1.89268,-nan,-nan,-nan
817,0,0.478192,-0.209666,1.88924,-nan,-nan,-nan
818,1,-nan,-nan,-nan,-nan,-nan,-nan
819,0,0.484484,-0.208515,1.88967,-nan,-nan,-nan
820,0,0.479213,-0.209995,1.89111,-nan,-nan,-nan
822,0,0.484748,-0.208415,1.88876,-nan,-nan,-nan
823,0,-nan,-nan,-nan,-nan,-nan,-nan
824,1,-nan,-nan,-nan,-nan,-nan,-nan
825,0,0.484022,-0.208313,1.88783,-nan,-nan,-nan
826,0,0.484167,-0.20838,1.88844,-nan,-nan,-nan
827,0,0.481615,-0.210547,1.89445,-nan,-nan,-nan
829,0,0.479684,-0.210429,1.89324,-nan,-nan,-nan
830,0,0.484782,-0.208644,1.89083,-nan,-nan,-nan
831,0,0.488468,-0.209812,1.8905,-nan,-nan,-nan
832,0,0.47776,-0.210097,1.88946,-nan,-nan,-nan
833,0,0.47894,-0.209641,1.89115,-nan,-nan,-nan
834,0,0.483401,-0.208049,1.88544,-nan,-nan,-nan
836,0,0.488457,-0.210849,1.8904,-nan,-nan,-nan
837,0,0.483885,-0.208251,1.88728,-nan,-nan,-nan
838,0,0.478191,-0.209686,1.8915,-nan,-nan,-nan
839,0,0.484341,-0.208454,1.88911,-nan,-nan,-nan
840,0,0.478713,-0.209911,1.88951,-nan,-nan,-nan
841,1,-nan,-nan,-nan,-nan,-nan,-nan
842,0,0.47856,-0.209667,1.88884,-nan,-nan,-nan
843,0,0.478985,-0.209914,1.88979,-nan,-nan,-nan
844,0,0.479402,-0.209169,1.88987,-nan,-nan,-nan
846,0,0.479565,-0.209937,1.88613,-nan,-nan,-nan
847,0,0.484784,-0.208644,1.89083,-nan,-nan,-nan
848,0,0.483519,-0.20811,1.886,-nan,-nan,-nan
849,0,0.477666,-0.209792,1.88868,-nan,-nan,-nan
850,0,0.478404,-0.209703,1.8905,-nan,-nan,-nan
852,0,0.484645,-0.208582,1.89028,-nan,-nan,-nan
853,0,0.48382,-0.208239,1.88717,-nan,-nan,-nan
854,0,0.478759,-0.209934,1.88988,-nan,-nan,-nan
855,0,0.482273,-0.208039,1.88695,-nan,-nan,-nan
856,1,-nan,-nan,-nan,-nan,-nan,-nan
858,0,0.486779,-0.208455,1.88912,-nan,-nan,-nan
859,0,0.483358,-0.208043,1.88539,-nan,-nan,-nan
860,0,0.478481,-0.210118,1.89044,-nan,-nan,-nan
861,0,0.484484,-0.208515,1.88967,-nan,-nan,-nan
862,0,0.47736,-0.209474,1.88931,-nan,-nan,-nan
863,0,0.47703,-0.209837,1.892,-nan,-nan,-nan
865,0,0.483838,-0.208245,1.88722,-nan,-nan,-nan
866,0,0.48354,-0.20811,1.886,-nan,-nan,-nan
867,0,0.48434,-0.208448,1.88906,-nan,-nan,-nan
868,0,0.476538,-0.209701,1.89189,-nan,-nan,-nan
869,0,0.482289,-0.208039,1.88695,-nan,-nan,-nan
870,0,0.484336,-0.208448,1.88906,-nan,-nan,-nan
872,1,-nan,-nan,-nan,-nan,-nan,-nan
873,0,0.48369,-0.208178,1.88661,-nan,-nan,-nan
874,0,0.483997,-0.208313,1.88783,-nan,-nan,-nan
