2532,0,0.480088,-0.210081,1.89244,-nan,-nan,-nan
2533,0,0.478433,-0.209788,1.89332,-nan,-nan,-nan
2534,0,0.485246,-0.208828,1.8925,-nan,-nan,-nan
2535,1,-nan,-nan,-nan,-nan,-nan,-nan
2537,0,-nan,-nan,-nan,-nan,-nan,-nan
2538,1,-nan,-nan,-nan,-nan,-nan,-nan
2539,1,-nan,-nan,-nan,-nan,-nan,-nan
2540,1,-nan,-nan,-nan,-nan,-nan,-nan
2541,1,-nan,-nan,-nan,-nan,-nan,-nan
2542,1,-nan,-nan,-nan,-nan,-nan,-nan
2543,1,-nan,-nan,-nan,-nan,-nan,-nan
2545,0,0.475979,-0.209781,1.89125,-nan,-nan,-nan
2546,1,-nan,-nan,-nan,-nan,-nan,-nan
2547,0,0.478363,-0.210476,1.88943,-nan,-nan,-nan
2548,1,-nan,-nan,-nan,-nan,-nan,-nan
2549,0,0.476726,-0.210063,1.89116,-nan,-nan,-nan
2550,1,-nan,-nan,-nan,-nan,-nan,-nan
2552,1,-nan,-nan,-nan,-nan,-nan,-nan
2553,1,-nan,-nan,-nan,-nan,-nan,-nan
2554,0,0.484457,-0.208503,1.88956,-nan,-nan,-nan
2555,0,0.481053,-0.210278,1.89071,-nan,-nan,-nan
2556,0,0.484848,-0.208205,1.88865,-nan,-nan,-nan
2557,1,-nan,-nan,-nan,-nan,-nan,-nan
2559,1,-nan,-nan,-nan,-nan,-nan,-nan
2560,0,0.486489,-0.209278,1.88662,-nan,-nan,-nan
2561,1,-nan,-nan,-nan,-nan,-nan,-nan
2562,1,-nan,-nan,-nan,-nan,-nan,-nan
2563,1,-nan,-nan,-nan,-nan,-nan,-nan
2564,0,0.478884,-0.210512,1.89281,-nan,-nan,-nan
2565,1,-nan,-nan,-nan,-nan,-nan,-nan
2567,0,0.477697,-0.210022,1.88922,-nan,-nan,-nan
2568,1,-nan,-nan,-nan,-nan,-nan,-nan
2569,1,-nan,-nan,-nan,-nan,-nan,-nan
2570,1,-nan,-nan,-nan,-nan,-nan,-nan
2571,0,0.478881,-0.210571,1.89141,-nan,-nan,-nan
2573,0,0.478499,-0.210279,1.89244,-nan,-nan,-nan
2574,1,-nan,-nan,-nan,-nan,-nan,-nan
2575,1,-nan,-nan,-nan,-nan,-nan,-nan
2576,0,0.477681,-0.209801,1.88854,-nan,-nan,-nan
2577,1,-nan,-nan,-nan,-nan,-nan,-nan
2578,0,0.477331,-0.210295,1.89008,-nan,-nan,-nan
2579,1,-nan,-nan,-nan,-nan,-nan,-nan
2580,0,0.479395,-0.209992,1.88813,-nan,-nan,-nan
2581,1,-nan,-nan,-nan,-nan,-nan,-nan
2582,0,0.477215,-0.210104,1.88997,-nan,-nan,-nan
2584,1,-nan,-nan,-nan,-nan,-nan,-nan
2585,0,0.477964,-0.209935,1.88974,-nan,-nan,-nan
2586,0,0.477537,-0.209823,1.88882,-nan,-nan,-nan
2588,1,-nan,-nan,-nan,-nan,-nan,-nan
2589,0,0.486777,-0.208441,1.889,-nan,-nan,-nan
2590,0,0.478556,-0.209793,1.89042,-nan,-nan,-nan
2591,1,-nan,-nan,-nan,-nan,-nan,-nan
2592,1,-nan,-nan,-nan,-nan,-nan,-nan
2594,0,0.479296,-0.210147,1.88786,-nan,-nan,-nan
2595,1,-nan,-nan,-nan,-nan,-nan,-nan
2596,1,-nan,-nan,-nan,-nan,-nan,-nan
2597,1,-nan,-nan,-nan,-nan,-nan,-nan
