2998,0,0.47998,-0.210306,1.89378,-nan,-nan,-nan
2999,1,-nan,-nan,-nan,-nan,-nan,-nan
3000,1,-nan,-nan,-nan,-nan,-nan,-nan
3001,1,-nan,-nan,-nan,-nan,-nan,-nan
3002,0,0.480141,-0.210682,1.89432,-nan,-nan,-nan
3003,1,-nan,-nan,-nan,-nan,-nan,-nan
3005,1,-nan,-nan,-nan,-nan,-nan,-nan
3006,1,-nan,-nan,-nan,-nan,-nan,-nan
3007,1,-nan,-nan,-nan,-nan,-nan,-nan
3008,1,-nan,-nan,-nan,-nan,-nan,-nan
3009,1,-nan,-nan,-nan,-nan,-nan,-nan
3010,0,0.483013,-0.211359,1.89509,-nan,-nan,-nan
3011,1,-nan,-nan,-nan,-nan,-nan,-nan
3013,0,0.478514,-0.210552,1.89647,-nan,-nan,-nan
3014,1,-nan,-nan,-nan,-nan,-nan,-nan
3015,1,-nan,-nan,-nan,-nan,-nan,-nan
3016,1,-nan,-nan,-nan,-nan,-nan,-nan
3017,1,-nan,-nan,-nan,-nan,-nan,-nan
3018,1,-nan,-nan,-nan,-nan,-nan,-nan
3020,1,-nan,-nan,-nan,-nan,-nan,-nan
3021,1,-nan,-nan,-nan,-nan,-nan,-nan
3022,1,-nan,-nan,-nan,-nan,-nan,-nan
3023,1,-nan,-nan,-nan,-nan,-nan,-nan
3024,1,-nan,-nan,-nan,-nan,-nan,-nan
3025,1,-nan,-nan,-nan,-nan,-nan,-nan
3026,1,-nan,-nan,-nan,-nan,-nan,-nan
3028,1,-nan,-nan,-nan,-nan,-nan,-nan
3029,1,-nan,-nan,-nan,-nan,-nan,-nan
3030,0,0.48029,-0.210296,1.89253,-nan,-nan,-nan
3031,0,0.481298,-0.210994,1.89461,-nan,-nan,-nan
3032,1,-nan,-nan,-nan,-nan,-nan,-nan
3033,0,0.480932,-0.211219,1.89874,-nan,-nan,-nan
3035,1,-nan,-nan,-nan,-nan,-nan,-nan
3036,1,-nan,-nan,-nan,-nan,-nan,-nan
3037,1,-nan,-nan,-nan,-nan,-nan,-nan
3038,1,-nan,-nan,-nan,-nan,-nan,-nan
3039,1,-nan,-nan,-nan,-nan,-nan,-nan
3040,0,0.478983,-0.209974,1.89437,-nan,-nan,-nan
3042,1,-nan,-nan,-nan,-nan,-nan,-nan
3043,0,0.47688,-0.210769,1.90115,-nan,-nan,-nan
3044,1,-nan,-nan,-nan,-nan,-nan,-nan
3045,1,-nan,-nan,-nan,-nan,-nan,-nan
3046,1,-nan,-nan,-nan,-nan,-nan,-nan
3047,1,-nan,-nan,-nan,-nan,-nan,-nan
3048,0,0.479292,-0.211083,1.8967,-nan,-nan,-nan
3050,1,-nan,-nan,-nan,-nan,-nan,-nan
3051,1,-nan,-nan,-nan,-nan,-nan,-nan
3052,1,-nan,-nan,-nan,-nan,-nan,-nan
3053,1,-nan,-nan,-nan,-nan,-nan,-nan
3054,1,-nan,-nan,-nan,-nan,-nan,-nan
3055,1,-nan,-nan,-nan,-nan,-nan,-nan
3056,1,-nan,-nan,-nan,-nan,-nan,-nan
3058,1,-nan,-nan,-nan,-nan,-nan,-nan
3059,1,-nan,-nan,-nan,-nan,-nan,-nan
3060,1,-nan,-nan,-nan,-nan,-nan,-nan
3061,1,-nan,-nan,-nan,-nan,-nan,-nan
3062,1,-nan,-nan,-nan,-nan,-nan,-nan
3064,1,-nan,-nan,-nan,-nan,-nan,-nan
3065,1,-nan,-nan,-nan,-nan,-nan,-nan
3066,1,-nan,-nan,-nan,-nan,-nan,-nan
3067,1,-nan,-nan,-nan,-nan,-nan,-nan
3068,0,0.480565,-0.210501,1.89635,-nan,-nan,-nan
3069,1,-nan,-nan,-nan,-nan,-nan,-nan
3071,1,-nan,-nan,-nan,-nan,-nan,-nan
3072,1,-nan,-nan,-nan,-nan,-nan,-nan
3073,1,-nan,-nan,-nan,-nan,-nan,-nan
3074,0,0.479712,-0.209919,1.89941,-nan,-nan,-nan
