51,0,0.514177,-0.1971,1.87144,-nan,-nan,-nan
52,0,0.51492,-0.197105,1.86664,-nan,-nan,-nan
54,0,0.514038,-0.196652,1.86437,-nan,-nan,-nan
55,0,0.512487,-0.199728,1.85958,-nan,-nan,-nan
56,0,0.51333,-0.197464,1.86555,-nan,-nan,-nan
57,0,0.51307,-0.19875,1.86285,-nan,-nan,-nan
58,0,0.513325,-0.196994,1.86345,-nan,-nan,-nan
59,0,0.512652,-0.197985,1.86286,0.0395077,0.518909,1.78418
60,0,0.51167,-0.196641,1.86994,0.0395077,0.518909,1.78418
61,0,0.512908,-0.198077,1.86307,0.0395077,0.518909,1.78418
62,0,0.513002,-0.197371,1.86307,0.0395077,0.518909,1.78418
63,0,0.513385,-0.197575,1.86286,0.0395077,0.518909,1.78418
64,0,0.514681,-0.198695,1.86043,0.0395077,0.518909,1.78418
65,0,0.510843,-0.1981,1.85811,0.0395077,0.518909,1.78418
66,0,0.513855,-0.198441,1.85654,0.0395077,0.518909,1.78418
67,0,0.513978,-0.196403,1.86188,0.0395077,0.518909,1.78418
68,0,0.514386,-0.1986,1.86181,0.0395077,0.518909,1.78418
69,0,0.514035,-0.198142,1.86328,0.0395077,0.518909,1.78418
70,0,0.515058,-0.197892,1.8647,0.0395077,0.518909,1.78418
71,0,0.515033,-0.198485,1.86249,0.0395077,0.518909,1.78418
72,0,0.513955,-0.196867,1.86132,0.0395077,0.518909,1.78418
73,0,0.514088,-0.197875,1.86259,0.0395077,0.518909,1.78418
74,0,0.515221,-0.19883,1.86322,0.0395077,0.518909,1.78418
75,0,0.514726,-0.197454,1.87034,0.0395077,0.518909,1.78418
76,0,0.515222,-0.198269,1.86137,0.0395077,0.518909,1.78418
77,0,0.514902,-0.196873,1.87071,0.0395077,0.518909,1.78418
78,0,0.513501,-0.199438,1.85705,0.0395077,0.518909,1.78418
79,0,0.514015,-0.198171,1.85721,0.0395077,0.518909,1.78418
80,0,0.513387,-0.196736,1.865,0.0395077,0.518909,1.78418
81,0,0.513835,-0.198211,1.87127,0.0395077,0.518909,1.78418
82,0,0.513882,-0.198829,1.86406,0.0395077,0.518909,1.78418
83,0,0.514999,-0.19871,1.8636,0.0395077,0.518909,1.78418
84,0,0.515231,-0.196577,1.86732,0.0395077,0.518909,1.78418
85,0,0.511212,-0.196942,1.8614,0.0395077,0.518909,1.78418
86,0,0.513759,-0.196677,1.86262,0.0395077,0.518909,1.78418
87,0,0.514109,-0.197111,1.86433,0.0395077,0.518909,1.78418
88,0,0.512601,-0.197221,1.86445,0.0395077,0.518909,1.78418
89,0,0.514321,-0.196909,1.86522,0.0395077,0.518909,1.78418
90,0,0.505784,-0.192759,1.83893,0.0395077,0.518909,1.78418
91,0,0.503424,-0.193398,1.83933,0.0395077,0.518909,1.78418
92,0,0.50259,-0.193347,1.83653,0.0395077,0.518909,1.78418
93,0,0.503758,-0.19311,1.83881,0.0395077,0.518909,1.78418
94,0,0.502299,-0.193268,1.83712,0.0395077,0.518909,1.78418
95,0,0.502672,-0.193807,1.8381,0.0395077,0.518909,1.78418
96,0,0.502033,-0.191794,1.84606,0.0395077,0.518909,1.78418
97,0,0.503725,-0.193553,1.83754,0.0395077,0.518909,1.78418
98,0,0.502772,-0.193593,1.83699,0.0395077,0.518909,1.78418
99,0,0.503021,-0.193034,1.83684,0.0395077,0.518909,1.78418
100,0,0.50393,-0.193514,1.83747,0.0395077,0.518909,1.78418
101,0,0.504286,-0.193613,1.83771,0.0395077,0.518909,1.78418
102,0,0.502903,-0.196581,1.81954,0.0395077,0.518909,1.78418
103,1,0.489235,-0.187218,1.82355,0.0395077,0.518909,1.78418
104,1,0.486907,-0.185775,1.80915,0.0395077,0.518909,1.78418
105,1,0.497561,-0.187934,1.81392,0.0395077,0.518909,1.78418
106,1,0.496665,-0.185553,1.8088,0.0395077,0.518909,1.78418
107,1,0.494742,-0.1836,1.82016,0.0395077,0.518909,1.78418
108,1,0.493596,-0.184735,1.82226,0.0395077,0.518909,1.78418
109,1,0.491244,-0.183131,1.82169,0.0395077,0.518909,1.78418
110,1,0.496453,-0.181517,1.8096,0.0395077,0.518909,1.78418
111,1,0.487268,-0.185272,1.8277,0.0395077,0.518909,1.78418
112,1,0.487408,-0.1858,1.82921,0.0395077,0.518909,1.78418
113,1,0.487162,-0.18597,1.82842,0.0395077,0.518909,1.78418
114,1,0.488142,-0.187463,1.82957,0.0395077,0.518909,1.78418
115,1,0.487229,-0.188087,1.83261,0.0395077,0.518909,1.78418
116,1,0.488015,-0.187581,1.83296,0.0395077,0.518909,1.78418
117,1,0.488441,-0.187748,1.83163,0.0395077,0.518909,1.78418
118,1,0.486456,-0.188294,1.83592,0.0395077,0.518909,1.78418
119,1,0.487445,-0.189377,1.83749,0.0395077,0.518909,1.78418
120,1,0.488036,-0.189772,1.83532,0.0395077,0.518909,1.78418
121,1,0.488451,-0.189987,1.83784,0.0395077,0.518909,1.78418
122,1,0.488875,-0.189369,1.83403,0.0395077,0.518909,1.78418
123,1,0.488031,-0.189564,1.83574,0.0395077,0.518909,1.78418
124,1,0.489134,-0.188387,1.83612,0.0395077,0.518909,1.78418
125,1,0.489793,-0.186948,1.83643,0.0395077,0.518909,1.78418
126,1,0.491965,-0.184729,1.83392,0.0395077,0.518909,1.78418
