51,0,0.505692,-0.194086,1.8709,-nan,-nan,-nan
52,0,0.504639,-0.19521,1.87148,-nan,-nan,-nan
53,0,0.505296,-0.1959,1.86697,-0.103587,0.481942,1.83158
54,0,0.506658,-0.196522,1.87002,-0.103587,0.481942,1.83158
55,0,0.505755,-0.196315,1.86643,-0.103587,0.481942,1.83158
56,0,0.507648,-0.196028,1.86904,-0.103587,0.481942,1.83158
57,0,0.506622,-0.196129,1.87043,-0.103587,0.481942,1.83158
58,0,0.505773,-0.194557,1.87088,-0.103587,0.481942,1.83158
59,0,0.505017,-0.197579,1.86267,-0.103587,0.481942,1.83158
60,0,0.505944,-0.195513,1.86701,-0.103587,0.481942,1.83158
61,0,0.507,-0.196533,1.86838,-0.103587,0.481942,1.83158
62,0,0.506126,-0.196994,1.86527,-0.103587,0.481942,1.83158
63,0,0.506812,-0.194595,1.86773,-0.103587,0.481942,1.83158
64,0,0.506819,-0.196622,1.8688,-0.103587,0.481942,1.83158
65,0,0.506104,-0.195591,1.87083,-0.103587,0.481942,1.83158
66,0,0.506078,-0.195444,1.87158,-0.103587,0.481942,1.83158
67,0,0.507921,-0.194636,1.87586,-0.103587,0.481942,1.83158
68,0,0.507568,-0.194744,1.87397,-0.103587,0.481942,1.83158
69,0,0.505303,-0.194619,1.87278,-0.103587,0.481942,1.83158
70,0,0.506285,-0.19503,1.87194,-0.103587,0.481942,1.83158
71,0,0.505432,-0.196113,1.86816,-0.103587,0.481942,1.83158
72,0,0.506169,-0.195402,1.86932,-0.103587,0.481942,1.83158
73,0,0.506754,-0.196121,1.86896,-0.103587,0.481942,1.83158
74,0,0.507557,-0.194949,1.87119,-0.103587,0.481942,1.83158
75,0,0.508234,-0.196496,1.86988,-0.103587,0.481942,1.83158
76,0,0.506155,-0.194998,1.87296,-0.103587,0.481942,1.83158
77,0,0.503501,-0.194322,1.87497,-0.103587,0.481942,1.83158
78,0,0.506526,-0.196336,1.86748,-0.103587,0.481942,1.83158
79,0,0.50796,-0.195114,1.86787,-0.103587,0.481942,1.83158
80,0,0.505443,-0.194316,1.86938,-0.103587,0.481942,1.83158
81,0,0.50529,-0.195154,1.86883,-0.103587,0.481942,1.83158
82,0,0.50561,-0.194798,1.87151,-0.103587,0.481942,1.83158
83,0,0.505522,-0.194823,1.8708,-0.103587,0.481942,1.83158
84,0,0.506525,-0.195957,1.86632,-0.103587,0.481942,1.83158
85,0,0.506167,-0.195878,1.86573,-0.103587,0.481942,1.83158
86,0,0.507022,-0.195769,1.86838,-0.103587,0.481942,1.83158
87,0,0.507059,-0.195188,1.86557,-0.103587,0.481942,1.83158
88,0,0.505385,-0.195706,1.86699,-0.103587,0.481942,1.83158
89,0,0.507913,-0.195937,1.86782,-0.103587,0.481942,1.83158
90,0,0.507541,-0.195909,1.86641,-0.103587,0.481942,1.83158
91,0,0.506652,-0.196102,1.86305,-0.103587,0.481942,1.83158
92,0,0.497329,-0.191357,1.83688,-0.103587,0.481942,1.83158
93,0,0.496773,-0.191865,1.83528,-0.103587,0.481942,1.83158
94,0,0.496091,-0.192466,1.83875,-0.103587,0.481942,1.83158
95,0,0.495107,-0.191574,1.83804,-0.103587,0.481942,1.83158
96,0,0.498505,-0.191904,1.83625,-0.103587,0.481942,1.83158
97,0,0.497759,-0.19159,1.83732,-0.103587,0.481942,1.83158
98,0,0.498212,-0.191713,1.8373,-0.103587,0.481942,1.83158
99,0,0.497359,-0.191317,1.8363,-0.103587,0.481942,1.83158
100,0,0.498233,-0.192153,1.83954,-0.103587,0.481942,1.83158
101,0,0.498076,-0.191599,1.83783,-0.103587,0.481942,1.83158
102,0,0.497194,-0.191087,1.84218,-0.103587,0.481942,1.83158
103,0,0.498189,-0.19196,1.83835,-0.103587,0.481942,1.83158
104,0,0.498491,-0.192281,1.84449,-0.103587,0.481942,1.83158
105,0,0.498259,-0.193108,1.84079,-0.103587,0.481942,1.83158
106,0,0.497805,-0.191854,1.83812,-0.103587,0.481942,1.83158
107,0,0.496712,-0.191361,1.83872,-0.103587,0.481942,1.83158
108,0,0.496231,-0.191068,1.84151,-0.103587,0.481942,1.83158
109,0,0.498302,-0.191936,1.84401,-0.103587,0.481942,1.83158
110,0,0.496683,-0.191545,1.84067,-0.103587,0.481942,1.83158
111,0,0.497821,-0.192079,1.8374,-0.103587,0.481942,1.83158
112,0,0.496175,-0.192703,1.83885,-0.103587,0.481942,1.83158
113,0,0.496917,-0.192864,1.83831,-0.103587,0.481942,1.83158
114,0,0.497864,-0.192657,1.84176,-0.103587,0.481942,1.83158
115,0,0.496095,-0.191768,1.83835,-0.103587,0.481942,1.83158
116,0,0.496509,-0.193519,1.83633,-0.103587,0.481942,1.83158
117,0,0.497563,-0.191948,1.83763,-0.103587,0.481942,1.83158
118,0,0.497688,-0.191912,1.84294,-0.103587,0.481942,1.83158
119,0,0.498024,-0.190497,1.84025,-0.103587,0.481942,1.83158
120,0,0.497057,-0.191999,1.83996,-0.103587,0.481942,1.83158
121,0,0.49694,-0.193619,1.83684,-0.103587,0.481942,1.83158
122,0,0.498518,-0.193144,1.83788,-0.103587,0.481942,1.83158
123,0,0.494889,-0.191899,1.83596,-0.103587,0.481942,1.83158
