51,0,0.497112,-0.195144,1.87437,-nan,-nan,-nan
52,0,0.496881,-0.196894,1.87416,-nan,-nan,-nan
53,0,0.496611,-0.19464,1.87778,-nan,-nan,-nan
54,0,0.498529,-0.195725,1.87587,-nan,-nan,-nan
55,0,0.496323,-0.194053,1.87785,-nan,-nan,-nan
56,0,0.497208,-0.193603,1.8826,-nan,-nan,-nan
58,0,0.495199,-0.192682,1.88064,-nan,-nan,-nan
59,0,0.497022,-0.194888,1.88281,-0.0366092,0.472293,1.8033
60,0,0.495753,-0.193603,1.88117,-0.0366092,0.472293,1.8033
61,0,0.497941,-0.194178,1.88065,-0.0366092,0.472293,1.8033
62,0,0.495103,-0.194502,1.87587,-0.0366092,0.472293,1.8033
63,0,0.499146,-0.193237,1.88228,-0.0366092,0.472293,1.8033
64,0,0.497641,-0.195676,1.87602,-0.0366092,0.472293,1.8033
65,0,0.49637,-0.193075,1.8827,-0.0366092,0.472293,1.8033
66,0,0.49715,-0.194295,1.87743,-0.0366092,0.472293,1.8033
67,0,0.496171,-0.194052,1.87823,-0.0366092,0.472293,1.8033
68,0,0.496123,-0.19286,1.87882,-0.0366092,0.472293,1.8033
69,0,0.495933,-0.195713,1.8755,-0.0366092,0.472293,1.8033
70,0,0.496515,-0.196687,1.87449,-0.0366092,0.472293,1.8033
71,0,0.498056,-0.193744,1.8765,-0.0366092,0.472293,1.8033
72,0,0.498231,-0.193796,1.88118,-0.0366092,0.472293,1.8033
73,0,0.498145,-0.19463,1.88004,-0.0366092,0.472293,1.8033
74,0,0.498503,-0.193496,1.87945,-0.0366092,0.472293,1.8033
75,0,0.49621,-0.192688,1.878,-0.0366092,0.472293,1.8033
76,0,0.496439,-0.194047,1.88141,-0.0366092,0.472293,1.8033
77,0,0.495689,-0.193922,1.87901,-0.0366092,0.472293,1.8033
78,0,0.496317,-0.19289,1.8789,-0.0366092,0.472293,1.8033
79,0,0.494459,-0.194385,1.87966,-0.0366092,0.472293,1.8033
80,0,0.49704,-0.193377,1.87859,-0.0366092,0.472293,1.8033
81,0,0.494886,-0.193954,1.87803,-0.0366092,0.472293,1.8033
82,0,0.496651,-0.19381,1.87965,-0.0366092,0.472293,1.8033
83,0,0.496921,-0.194063,1.87961,-0.0366092,0.472293,1.8033
84,0,0.497557,-0.195903,1.87444,-0.0366092,0.472293,1.8033
85,0,0.495164,-0.193448,1.88257,-0.0366092,0.472293,1.8033
86,0,0.497867,-0.193526,1.88155,-0.0366092,0.472293,1.8033
87,0,0.497819,-0.193804,1.8794,-0.0366092,0.472293,1.8033
88,0,0.49753,-0.193819,1.88066,-0.0366092,0.472293,1.8033
89,0,0.497364,-0.197439,1.8767,-0.0366092,0.472293,1.8033
90,0,0.499739,-0.194389,1.88297,-0.0366092,0.472293,1.8033
91,0,0.496639,-0.194771,1.88002,-0.0366092,0.472293,1.8033
92,0,0.488102,-0.189571,1.84667,-0.0366092,0.472293,1.8033
93,0,0.488968,-0.190842,1.85292,-0.0366092,0.472293,1.8033
94,0,0.489119,-0.190809,1.85225,-0.0366092,0.472293,1.8033
95,0,0.488258,-0.190559,1.85114,-0.0366092,0.472293,1.8033
96,0,0.488852,-0.189811,1.85154,-0.0366092,0.472293,1.8033
97,0,0.489803,-0.19134,1.85508,-0.0366092,0.472293,1.8033
98,0,0.487237,-0.19069,1.85081,-0.0366092,0.472293,1.8033
99,0,0.489411,-0.19101,1.85112,-0.0366092,0.472293,1.8033
100,0,0.490251,-0.190746,1.85096,-0.0366092,0.472293,1.8033
101,0,0.487773,-0.191024,1.84846,-0.0366092,0.472293,1.8033
102,0,0.488074,-0.190806,1.85048,-0.0366092,0.472293,1.8033
103,0,0.488485,-0.190288,1.85103,-0.0366092,0.472293,1.8033
104,0,0.489189,-0.19014,1.85259,-0.0366092,0.472293,1.8033
105,0,0.487649,-0.190719,1.85184,-0.0366092,0.472293,1.8033
107,0,0.486775,-0.189381,1.8498,-0.0366092,0.472293,1.8033
108,0,0.487439,-0.191564,1.84651,-0.0366092,0.472293,1.8033
109,0,0.48788,-0.190214,1.84441,-0.0366092,0.472293,1.8033
110,0,0.486685,-0.189953,1.8445,-0.0366092,0.472293,1.8033
