101,1,0.307472,-0.209886,1.76532,-nan,-nan,-nan
102,1,0.308059,-0.210431,1.76518,-nan,-nan,-nan
103,1,0.307572,-0.209434,1.76498,-nan,-nan,-nan
104,1,0.304846,-0.209804,1.76363,-nan,-nan,-nan
105,1,0.308639,-0.211085,1.7661,-nan,-nan,-nan
106,1,0.308778,-0.209426,1.76484,-nan,-nan,-nan
107,1,0.30514,-0.21081,1.76041,-nan,-nan,-nan
108,1,0.305913,-0.209344,1.76181,-nan,-nan,-nan
109,1,0.308316,-0.209748,1.76312,-nan,-nan,-nan
110,1,0.309618,-0.21002,1.76511,-nan,-nan,-nan
111,1,0.310583,-0.211587,1.76478,-nan,-nan,-nan
112,1,0.31125,-0.211476,1.76598,-nan,-nan,-nan
113,1,0.312607,-0.209948,1.76624,-nan,-nan,-nan
114,1,0.313748,-0.210512,1.76828,-nan,-nan,-nan
115,1,0.310939,-0.210048,1.76455,-nan,-nan,-nan
116,1,0.310069,-0.208755,1.76302,-nan,-nan,-nan
117,1,0.313377,-0.198519,1.76172,-nan,-nan,-nan
118,1,0.31152,-0.193496,1.75794,-nan,-nan,-nan
119,1,0.30546,-0.185941,1.74699,-nan,-nan,-nan
120,1,0.295979,-0.182316,1.73543,-nan,-nan,-nan
121,1,0.288135,-0.173404,1.72892,-nan,-nan,-nan
122,1,0.279406,-0.167838,1.72031,-nan,-nan,-nan
123,1,0.266948,-0.160145,1.7076,-nan,-nan,-nan
124,1,0.254507,-0.157454,1.69242,-nan,-nan,-nan
125,1,0.240306,-0.153735,1.67111,-nan,-nan,-nan
126,1,0.222603,-0.152745,1.64888,-nan,-nan,-nan
127,1,0.204935,-0.155448,1.62692,-nan,-nan,-nan
128,1,0.185475,-0.156297,1.60504,-nan,-nan,-nan
129,1,0.170599,-0.158475,1.59233,-nan,-nan,-nan
130,1,0.153856,-0.163879,1.5822,-nan,-nan,-nan
131,1,0.143877,-0.166222,1.57918,-nan,-nan,-nan
132,1,0.130678,-0.167269,1.57868,-nan,-nan,-nan
133,1,0.11888,-0.171937,1.57714,-nan,-nan,-nan
134,1,0.111961,-0.175417,1.57777,-nan,-nan,-nan
135,1,0.10249,-0.181528,1.57296,-nan,-nan,-nan
136,1,0.098497,-0.187735,1.5612,-nan,-nan,-nan
137,1,0.0978548,-0.196394,1.54047,-nan,-nan,-nan
138,1,0.0943308,-0.205336,1.49856,-nan,-nan,-nan
139,1,0.0981152,-0.213092,1.45014,-nan,-nan,-nan
140,1,0.0989507,-0.225109,1.3972,-nan,-nan,-nan
141,1,0.102097,-0.234966,1.34852,-nan,-nan,-nan
142,1,0.101171,-0.242173,1.31041,-nan,-nan,-nan
143,1,0.104703,-0.248514,1.28448,-nan,-nan,-nan
144,1,0.107263,-0.250736,1.27475,-nan,-nan,-nan
145,1,0.111896,-0.251196,1.27884,-nan,-nan,-nan
146,1,0.117812,-0.254825,1.29648,-nan,-nan,-nan
147,1,0.117211,-0.259856,1.3249,-nan,-nan,-nan
148,1,0.116606,-0.258956,1.36825,-nan,-nan,-nan
149,1,0.109562,-0.258679,1.41298,-nan,-nan,-nan
150,1,0.101834,-0.253994,1.46041,-nan,-nan,-nan
151,1,0.0908159,-0.253672,1.49349,-nan,-nan,-nan
152,1,0.0863664,-0.249129,1.50546,-nan,-nan,-nan
153,1,0.0840637,-0.247962,1.49937,-nan,-nan,-nan
154,1,0.093751,-0.251213,1.47137,-nan,-nan,-nan
155,1,0.103704,-0.257927,1.42505,-nan,-nan,-nan
156,1,0.117088,-0.265336,1.37106,-nan,-nan,-nan
157,1,0.130685,-0.27413,1.31855,-nan,-nan,-nan
158,1,0.136922,-0.281863,1.27967,-nan,-nan,-nan
159,1,0.135207,-0.286231,1.25261,-nan,-nan,-nan
160,1,0.135701,-0.280797,1.24205,-nan,-nan,-nan
161,1,0.137671,-0.274657,1.24565,-nan,-nan,-nan
162,1,0.131509,-0.27056,1.25917,-nan,-nan,-nan
163,1,0.126516,-0.265386,1.28592,-nan,-nan,-nan
164,1,0.117519,-0.260435,1.32432,-nan,-nan,-nan
165,1,0.107445,-0.254337,1.37141,-nan,-nan,-nan
166,1,0.0926392,-0.249114,1.42233,-nan,-nan,-nan
167,1,0.0792267,-0.240634,1.4676,-nan,-nan,-nan
168,1,0.0671892,-0.234689,1.50134,-nan,-nan,-nan
169,1,0.0594364,-0.232778,1.51475,-nan,-nan,-nan
170,1,0.0554475,-0.23257,1.50611,-nan,-nan,-nan
171,1,0.0587282,-0.236119,1.48305,-nan,-nan,-nan
172,1,0.0663573,-0.239009,1.43932,-nan,-nan,-nan
173,1,0.0785408,-0.250311,1.38802,-nan,-nan,-nan
174,1,0.0871093,-0.262401,1.33407,-nan,-nan,-nan
175,1,0.0963857,-0.27256,1.28895,-nan,-nan,-nan
176,1,0.0961378,-0.278734,1.25783,-nan,-nan,-nan
177,1,0.0944816,-0.281544,1.24199,-nan,-nan,-nan
178,1,0.0989994,-0.278986,1.24451,-nan,-nan,-nan
179,1,0.102566,-0.275599,1.26359,-nan,-nan,-nan
180,1,0.108382,-0.271632,1.29825,-nan,-nan,-nan
181,1,0.110257,-0.269154,1.34553,-nan,-nan,-nan
182,1,0.103669,-0.262617,1.40079,-nan,-nan,-nan
183,1,0.0953117,-0.256555,1.45836,-nan,-nan,-nan
184,1,0.0827913,-0.251619,1.50055,-nan,-nan,-nan
185,1,0.07464,-0.247045,1.52757,-nan,-nan,-nan
186,1,0.0716861,-0.24565,1.52672,-nan,-nan,-nan
187,1,0.0703504,-0.248005,1.49475,-nan,-nan,-nan
188,1,0.0800439,-0.249732,1.44979,-nan,-nan,-nan
189,1,0.0850132,-0.261339,1.39193,-nan,-nan,-nan
190,1,0.0866284,-0.270402,1.33616,-nan,-nan,-nan
191,1,0.0824976,-0.284047,1.28819,-nan,-nan,-nan
192,1,0.0784271,-0.296666,1.26105,-nan,-nan,-nan
193,1,0.074234,-0.300502,1.2497,-nan,-nan,-nan
194,1,0.0761631,-0.298564,1.25963,-nan,-nan,-nan
195,1,0.0814388,-0.296806,1.29151,-nan,-nan,-nan
196,1,0.0852361,-0.293067,1.33356,-nan,-nan,-nan
197,1,0.084155,-0.283514,1.38618,-nan,-nan,-nan
198,1,0.0778112,-0.272348,1.44048,-nan,-nan,-nan
199,1,0.0686359,-0.263585,1.48994,-nan,-nan,-nan
200,1,0.0585305,-0.253217,1.51807,-nan,-nan,-nan
201,1,0.0528076,-0.252291,1.51903,-nan,-nan,-nan
202,1,0.0528644,-0.254378,1.49422,-nan,-nan,-nan
203,1,0.0568135,-0.255707,1.45484,-nan,-nan,-nan
204,1,0.0644317,-0.263325,1.40375,-nan,-nan,-nan
205,1,0.0747722,-0.273842,1.35501,-nan,-nan,-nan
206,1,0.0779801,-0.28051,1.30206,-nan,-nan,-nan
207,1,0.0760483,-0.288546,1.26318,-nan,-nan,-nan
208,1,0.0722113,-0.293999,1.24233,-nan,-nan,-nan
209,1,0.0700212,-0.292664,1.23856,-nan,-nan,-nan
210,1,0.0725867,-0.287091,1.24994,-nan,-nan,-nan
211,1,0.0720293,-0.282783,1.27621,-nan,-nan,-nan
212,1,0.0700118,-0.277731,1.31708,-nan,-nan,-nan
213,1,0.0651557,-0.271437,1.37161,-nan,-nan,-nan
214,1,0.0540846,-0.265358,1.42642,-nan,-nan,-nan
215,1,0.044806,-0.257377,1.47825,-nan,-nan,-nan
216,1,0.0415744,-0.251973,1.51513,-nan,-nan,-nan
217,1,0.0388791,-0.245784,1.52327,-nan,-nan,-nan
218,1,0.0411108,-0.241087,1.5065,-nan,-nan,-nan
219,1,0.0455547,-0.242969,1.47314,-nan,-nan,-nan
220,1,0.056935,-0.248793,1.43122,-nan,-nan,-nan
221,1,0.064429,-0.255945,1.38303,-nan,-nan,-nan
222,1,0.0676532,-0.266111,1.33285,-nan,-nan,-nan
223,1,0.0669026,-0.271091,1.2965,-nan,-nan,-nan
224,1,0.0660482,-0.274165,1.27309,-nan,-nan,-nan
226,1,0.0649344,-0.271685,1.26769,-nan,-nan,-nan
227,1,0.0650222,-0.264835,1.2812,-nan,-nan,-nan
228,1,0.0652331,-0.26187,1.30105,-nan,-nan,-nan
229,1,0.0601627,-0.25863,1.32673,-nan,-nan,-nan
230,1,0.0556581,-0.255988,1.35176,-nan,-nan,-nan
231,1,0.0455654,-0.254364,1.3749,-nan,-nan,-nan
232,1,0.0310467,-0.250722,1.39257,-nan,-nan,-nan
233,1,0.00939585,-0.247807,1.4027,-nan,-nan,-nan
234,1,-0.0143124,-0.247083,1.40253,-nan,-nan,-nan
235,1,-0.0473743,-0.24329,1.39828,-nan,-nan,-nan
236,1,-0.0833773,-0.244555,1.39128,-nan,-nan,-nan
237,1,-0.122007,-0.243817,1.3803,-nan,-nan,-nan
238,1,-0.16542,-0.244486,1.36687,-nan,-nan,-nan
239,1,-0.203988,-0.247312,1.35126,-nan,-nan,-nan
240,1,-0.249183,-0.250298,1.34404,-nan,-nan,-nan
241,1,-0.290825,-0.254641,1.34391,-nan,-nan,-nan
242,1,-0.323487,-0.260177,1.33906,-nan,-nan,-nan
243,1,-0.346955,-0.267666,1.33604,-nan,-nan,-nan
244,1,-0.369024,-0.269379,1.33624,-nan,-nan,-nan
245,1,-0.377029,-0.274319,1.33428,-nan,-nan,-nan
246,1,-0.380038,-0.278312,1.33505,-nan,-nan,-nan
247,1,-0.378167,-0.284159,1.33122,-nan,-nan,-nan
248,1,-0.379348,-0.283532,1.33031,-nan,-nan,-nan
249,1,-0.381219,-0.28249,1.33163,-nan,-nan,-nan
250,1,-0.37663,-0.285146,1.32965,-nan,-nan,-nan
251,0,-0.376372,-0.284684,1.32914,-nan,-nan,-nan
252,0,-0.376143,-0.284676,1.32987,-nan,-nan,-nan
253,0,-0.377572,-0.284886,1.32952,-nan,-nan,-nan
254,0,-0.377395,-0.284979,1.32885,-nan,-nan,-nan
255,0,-0.376932,-0.284491,1.32938,-nan,-nan,-nan
256,0,-0.376378,-0.284528,1.32963,-nan,-nan,-nan
258,0,-0.374444,-0.284758,1.32701,-nan,-nan,-nan
259,0,-0.375697,-0.284563,1.32873,-nan,-nan,-nan
260,0,-0.377053,-0.283874,1.32975,-nan,-nan,-nan
261,0,-0.375933,-0.284575,1.32945,-nan,-nan,-nan
262,0,-0.376298,-0.284468,1.32825,-nan,-nan,-nan
263,0,-0.376482,-0.28423,1.32926,-nan,-nan,-nan
264,0,-0.376498,-0.284184,1.32889,-nan,-nan,-nan
265,0,-0.376896,-0.284689,1.33033,-nan,-nan,-nan
266,0,-0.374198,-0.285336,1.3265,-nan,-nan,-nan
267,0,-0.374182,-0.285195,1.32643,-nan,-nan,-nan
268,0,-0.376818,-0.284411,1.32836,-nan,-nan,-nan
269,0,-0.376848,-0.285041,1.32851,-nan,-nan,-nan
270,0,-0.37557,-0.28546,1.32675,-nan,-nan,-nan
271,0,-0.375742,-0.285022,1.32727,-nan,-nan,-nan
272,0,-0.379077,-0.283914,1.33052,-nan,-nan,-nan
273,0,-0.378635,-0.284381,1.32993,-nan,-nan,-nan
274,0,-0.376876,-0.284294,1.32837,-nan,-nan,-nan
275,0,-0.377257,-0.284458,1.32907,-nan,-nan,-nan
276,0,-0.377023,-0.284551,1.32842,-nan,-nan,-nan
277,0,-0.378527,-0.283641,1.33008,-nan,-nan,-nan
278,0,-0.37796,-0.284528,1.32918,-nan,-nan,-nan
279,0,-0.377013,-0.284373,1.32846,-nan,-nan,-nan
280,0,-0.37871,-0.284289,1.33004,-nan,-nan,-nan
281,0,-0.377287,-0.284887,1.32902,-nan,-nan,-nan
283,0,-0.37663,-0.284631,1.32896,-nan,-nan,-nan
284,0,-0.377179,-0.284421,1.32977,-nan,-nan,-nan
285,0,-0.37741,-0.28506,1.32933,-nan,-nan,-nan
286,0,-0.375494,-0.2849,1.32855,-nan,-nan,-nan
287,0,-0.375798,-0.284922,1.32944,-nan,-nan,-nan
288,0,-0.376461,-0.284729,1.32852,-nan,-nan,-nan
289,0,-0.375515,-0.284602,1.32841,-nan,-nan,-nan
290,0,-0.375907,-0.284972,1.32758,-nan,-nan,-nan
291,0,-0.376324,-0.285044,1.3292,-nan,-nan,-nan
292,0,-0.377977,-0.285052,1.33012,-nan,-nan,-nan
293,0,-0.377611,-0.284566,1.32892,-nan,-nan,-nan
294,0,-0.377817,-0.284385,1.33018,-nan,-nan,-nan
295,0,-0.376446,-0.28525,1.32851,-nan,-nan,-nan
296,0,-0.375764,-0.284881,1.32789,-nan,-nan,-nan
297,0,-0.374539,-0.285268,1.32655,-nan,-nan,-nan
298,0,-0.376048,-0.284781,1.32878,-nan,-nan,-nan
299,0,-0.374757,-0.285411,1.32669,-nan,-nan,-nan
300,0,-0.376517,-0.284911,1.32839,-nan,-nan,-nan
301,0,-0.37543,-0.285469,1.32693,-nan,-nan,-nan
302,0,-0.375161,-0.285719,1.32691,-nan,-nan,-nan
303,0,-0.374292,-0.285484,1.32594,-nan,-nan,-nan
304,0,-0.374666,-0.28557,1.32629,-nan,-nan,-nan
305,0,-0.374497,-0.285824,1.32698,-nan,-nan,-nan
306,0,-0.374578,-0.285662,1.32781,-nan,-nan,-nan
307,0,-0.374659,-0.285788,1.32743,-nan,-nan,-nan
308,0,-0.374362,-0.28553,1.32696,-nan,-nan,-nan
309,0,-0.376058,-0.286021,1.32733,-nan,-nan,-nan
310,0,-0.37573,-0.285453,1.32769,-nan,-nan,-nan
311,0,-0.375408,-0.285759,1.32822,-nan,-nan,-nan
312,0,-0.371794,-0.287003,1.32384,-nan,-nan,-nan
313,0,-0.374334,-0.285763,1.32741,-nan,-nan,-nan
314,0,-0.375727,-0.285497,1.32886,-nan,-nan,-nan
315,0,-0.374727,-0.285634,1.32765,-nan,-nan,-nan
316,0,-0.377725,-0.284886,1.32947,-nan,-nan,-nan
317,0,-0.374276,-0.284463,1.32513,-nan,-nan,-nan
318,0,-0.374637,-0.284692,1.32536,-nan,-nan,-nan
319,0,-0.376427,-0.283875,1.32731,-nan,-nan,-nan
320,0,-0.374098,-0.284517,1.32498,-nan,-nan,-nan
321,0,-0.37387,-0.284622,1.32483,-nan,-nan,-nan
322,0,-0.377016,-0.28377,1.32711,-nan,-nan,-nan
323,0,-0.375598,-0.284503,1.32558,-nan,-nan,-nan
324,0,-0.371472,-0.285096,1.32184,-nan,-nan,-nan
325,0,-0.374898,-0.284415,1.32549,-nan,-nan,-nan
326,0,-0.374836,-0.284523,1.32542,-nan,-nan,-nan
327,0,-0.374435,-0.283861,1.3255,-nan,-nan,-nan
328,0,-0.371315,-0.284468,1.32162,-nan,-nan,-nan
329,0,-0.374557,-0.28437,1.32504,-nan,-nan,-nan
330,0,-0.374062,-0.284481,1.3258,-nan,-nan,-nan
