54,0,-0.438186,0.274441,1.06344,-nan,-nan,-nan,0.825679,0.562915,0.0371604,0.229485,-0.274971,-0.933664,-0.515355,0.779434,-0.356218,106.41,13.2667,31.9707,0.546463,0.78372,0.252769,-0.15254
56,1,-0.429609,0.279895,1.06257,-nan,-nan,-nan,0.825742,0.563968,0.00948384,0.218054,-0.30367,-0.92749,-0.520195,0.767935,-0.373729,108.129,12.5948,32.2098,0.535804,0.791066,0.247142,-0.1614
58,1,-0.428791,0.285802,1.063,-nan,-nan,-nan,0.829399,0.557795,-0.0310162,0.187448,-0.330163,-0.925125,-0.52627,0.761484,-0.378395,109.641,10.8039,32.3959,0.529349,0.796548,0.233898,-0.174907
60,1,-0.429655,0.288414,1.06619,-nan,-nan,-nan,0.828774,0.555895,-0.0641415,0.14287,-0.321028,-0.936232,-0.541038,0.76676,-0.34548,108.927,8.21393,33.1372,0.539042,0.789823,0.221178,-0.191555
62,0,-0.428926,0.292487,1.06503,0.0881885,0.258552,1.19123,0.842718,0.530934,-0.0890793,0.0791391,-0.285842,-0.955003,-0.532506,0.797749,-0.282902,106.663,4.53908,32.2884,0.564352,0.776444,0.196432,-0.200138
64,1,-0.428665,0.297708,1.06746,0.0881885,0.258552,1.19123,0.855579,0.513989,-0.0616488,0.0588688,-0.214918,-0.974856,-0.514315,0.830437,-0.214137,102.433,3.37488,31.0114,0.597186,0.75575,0.1895,-0.190527
66,0,-0.430133,0.299826,1.06854,0.0881885,0.258552,1.19123,0.847692,0.529965,-0.0235624,0.0790817,-0.170164,-0.982237,-0.524561,0.830772,-0.186157,99.8284,4.53578,31.7497,0.610609,0.742296,0.205123,-0.184604
67,0,-0.430686,0.301204,1.06912,0.0881885,0.258552,1.19123,0.852911,0.520484,-0.0404864,0.0592413,-0.173545,-0.983042,-0.518684,0.836049,-0.178853,100.012,3.39627,31.3052,0.612477,0.742514,0.19519,-0.188269
69,0,-0.430596,0.302344,1.06874,0.0881885,0.258552,1.19123,0.848725,0.526192,-0.0528014,0.0376651,-0.159738,-0.986441,-0.527491,0.835228,-0.155393,99.1983,2.15856,31.8614,0.619192,0.735502,0.191657,-0.197244
70,0,-0.430766,0.301427,1.06919,0.0881885,0.258552,1.19123,0.842172,0.53714,-0.0471996,0.046801,-0.160021,-0.986004,-0.537175,0.828175,-0.159903,99.2183,2.68248,32.5315,0.616897,0.735203,0.198564,-0.198712
72,0,-0.429986,0.301259,1.06861,0.0881885,0.258552,1.19123,0.848227,0.527888,-0.0429544,0.049452,-0.159686,-0.985928,-0.527319,0.834167,-0.161555,99.2,2.83455,31.8681,0.617856,0.736456,0.195986,-0.193587
