51,0,0.510625,-0.196104,1.86413,-nan,-nan,-nan
52,0,0.509611,-0.195827,1.85947,-nan,-nan,-nan
53,0,0.511086,-0.19601,1.86127,-nan,-nan,-nan
54,0,0.511246,-0.195274,1.86371,-nan,-nan,-nan
55,0,0.511154,-0.195748,1.86323,-nan,-nan,-nan
56,0,0.510231,-0.194772,1.86272,0.0677994,0.496474,1.77754
58,0,0.511692,-0.198496,1.86233,0.0677994,0.496474,1.77754
59,0,0.512801,-0.197311,1.86459,0.0677994,0.496474,1.77754
60,0,0.51165,-0.196896,1.86223,0.0677994,0.496474,1.77754
61,0,0.510846,-0.197028,1.85709,0.0677994,0.496474,1.77754
62,0,0.510343,-0.196464,1.86184,0.0677994,0.496474,1.77754
63,0,0.510953,-0.19683,1.86453,0.0677994,0.496474,1.77754
64,0,0.511931,-0.196171,1.86405,0.0677994,0.496474,1.77754
65,0,0.510613,-0.195971,1.86394,0.0677994,0.496474,1.77754
66,0,0.509723,-0.198461,1.86084,0.0677994,0.496474,1.77754
67,0,0.509895,-0.196035,1.85928,0.0677994,0.496474,1.77754
68,0,0.510683,-0.197479,1.86016,0.0677994,0.496474,1.77754
69,0,0.511101,-0.196987,1.86139,0.0677994,0.496474,1.77754
70,0,0.512799,-0.197693,1.86236,0.0677994,0.496474,1.77754
71,0,0.511413,-0.197,1.86204,0.0677994,0.496474,1.77754
72,0,0.511565,-0.196926,1.86504,0.0677994,0.496474,1.77754
73,0,0.511501,-0.195754,1.86378,0.0677994,0.496474,1.77754
74,0,0.512212,-0.196836,1.85869,0.0677994,0.496474,1.77754
75,0,0.510947,-0.197558,1.85886,0.0677994,0.496474,1.77754
76,0,0.509731,-0.196022,1.86421,0.0677994,0.496474,1.77754
77,0,0.510075,-0.197633,1.86437,0.0677994,0.496474,1.77754
78,0,0.510058,-0.197876,1.86239,0.0677994,0.496474,1.77754
79,0,0.510234,-0.195513,1.86436,0.0677994,0.496474,1.77754
80,0,0.512917,-0.195352,1.86807,0.0677994,0.496474,1.77754
81,0,0.511955,-0.196683,1.86318,0.0677994,0.496474,1.77754
82,0,0.51072,-0.198187,1.86054,0.0677994,0.496474,1.77754
83,0,0.511949,-0.196086,1.86496,0.0677994,0.496474,1.77754
84,0,0.512576,-0.195809,1.86494,0.0677994,0.496474,1.77754
85,0,0.509837,-0.196392,1.85718,0.0677994,0.496474,1.77754
86,0,0.510365,-0.197064,1.85991,0.0677994,0.496474,1.77754
87,0,0.510399,-0.197347,1.86174,0.0677994,0.496474,1.77754
88,0,0.511166,-0.197071,1.86466,0.0677994,0.496474,1.77754
89,0,0.510256,-0.196663,1.8627,0.0677994,0.496474,1.77754
90,0,0.501776,-0.193055,1.83461,0.0677994,0.496474,1.77754
91,0,0.501943,-0.19284,1.83256,0.0677994,0.496474,1.77754
92,0,0.503371,-0.193011,1.83639,0.0677994,0.496474,1.77754
93,0,0.501897,-0.193965,1.83337,0.0677994,0.496474,1.77754
94,0,0.502033,-0.192945,1.83349,0.0677994,0.496474,1.77754
95,0,0.502146,-0.193623,1.83264,0.0677994,0.496474,1.77754
96,0,0.501341,-0.19281,1.83673,0.0677994,0.496474,1.77754
97,0,0.502087,-0.19277,1.83302,0.0677994,0.496474,1.77754
98,0,0.502227,-0.192604,1.83382,0.0677994,0.496474,1.77754
99,0,0.502438,-0.193515,1.83784,0.0677994,0.496474,1.77754
100,0,0.501978,-0.193586,1.83423,0.0677994,0.496474,1.77754
101,0,0.502646,-0.193212,1.83455,0.0677994,0.496474,1.77754
102,0,0.502049,-0.192596,1.8349,0.0677994,0.496474,1.77754
103,0,0.503206,-0.193632,1.83597,0.0677994,0.496474,1.77754
104,0,0.503197,-0.193346,1.83465,0.0677994,0.496474,1.77754
105,0,0.502953,-0.194025,1.83566,0.0677994,0.496474,1.77754
106,0,0.502711,-0.193064,1.83656,0.0677994,0.496474,1.77754
107,0,0.503163,-0.19222,1.84068,0.0677994,0.496474,1.77754
108,0,0.503015,-0.192417,1.83774,0.0677994,0.496474,1.77754
109,0,0.502897,-0.19336,1.83894,0.0677994,0.496474,1.77754
110,0,0.502643,-0.192624,1.83444,0.0677994,0.496474,1.77754
