101,0,-0.223688,-0.256043,1.71368
102,0,-0.223847,-0.256059,1.7136
103,0,-0.219059,-0.255581,1.71433
104,0,-0.219262,-0.255454,1.71287
105,0,-0.223657,-0.256044,1.71375
106,0,-0.223282,-0.255798,1.71297
107,0,-0.219415,-0.255794,1.71509
108,0,-0.218519,-0.255419,1.71335
109,0,-0.219909,-0.255364,1.71176
110,0,-0.219021,-0.255485,1.71323
111,0,-0.217773,-0.255406,1.71347
112,0,-0.220735,-0.255461,1.71222
113,0,-0.217148,-0.255202,1.71181
114,0,-0.220731,-0.255788,1.71484
115,0,-0.220995,-0.255404,1.71209
116,0,-0.222124,-0.255736,1.71358
117,0,-0.218882,-0.25543,1.71336
118,0,-0.220487,-0.255691,1.71374
119,0,-0.220337,-0.255524,1.71249
120,0,-0.219145,-0.255584,1.71337
121,0,-0.21937,-0.255485,1.71389
122,0,-0.221072,-0.255902,1.71413
123,0,-0.219488,-0.255443,1.71324
124,0,-0.218751,-0.255387,1.71373
125,0,-0.251781,-0.256981,1.71115
126,0,-0.219869,-0.254686,1.70673
127,0,-0.260987,-0.242159,1.61618
128,0,-0.253637,-0.246423,1.63939
129,0,-0.250311,-0.247693,1.64692
130,0,-0.201724,-0.252116,1.69289
131,1,-0.211492,-0.252502,1.6904
132,1,-0.202755,-0.253655,1.70288
133,0,-0.165144,-0.253462,1.73083
134,0,-0.200974,-0.253347,1.70174
135,1,-0.199417,-0.253697,1.70361
136,1,-0.195066,-0.253797,1.70868
137,1,-0.20905,-0.254198,1.70403
138,1,-0.214001,-0.253524,1.696
139,1,-0.197654,-0.254127,1.71008
140,0,-0.169922,-0.253355,1.71362
141,0,-0.208716,-0.254291,1.70408
142,1,-0.207307,-0.253935,1.70095
143,1,-0.213509,-0.25333,1.69413
144,1,-0.204584,-0.253766,1.70362
145,1,-0.206338,-0.25378,1.70321
146,1,-0.214588,-0.253357,1.69565
147,1,-0.205146,-0.25381,1.70185
148,1,-0.202638,-0.253834,1.70422
149,1,-0.208781,-0.253919,1.70158
150,1,-0.203858,-0.253724,1.70195
151,1,-0.203842,-0.253569,1.70237
152,1,-0.201857,-0.253582,1.70243
153,1,-0.203417,-0.254482,1.70507
154,1,-0.209636,-0.253217,1.69353
155,1,-0.204749,-0.252753,1.69232
156,1,-0.208127,-0.252719,1.69055
157,1,-0.199734,-0.253994,1.70473
158,1,-0.206039,-0.252613,1.69227
159,1,-0.207129,-0.252278,1.68963
160,1,-0.199681,-0.252388,1.69065
161,1,-0.201085,-0.252586,1.693
162,1,-0.197753,-0.252167,1.69085
163,1,-0.194962,-0.251182,1.68389
164,1,-0.214278,-0.249796,1.66943
165,1,-0.228375,-0.24958,1.67221
166,1,-0.206153,-0.250405,1.6796
167,1,-0.207962,-0.248434,1.66759
168,1,-0.197494,-0.248838,1.67471
169,1,-0.198322,-0.247632,1.6741
170,1,-0.205037,-0.247962,1.67783
171,1,-0.198019,-0.24618,1.68104
172,1,-0.203163,-0.247128,1.67576
173,1,-0.206158,-0.24552,1.67706
174,1,-0.203445,-0.24344,1.66657
175,1,-0.213505,-0.243242,1.65597
176,1,-0.204007,-0.243097,1.65974
177,1,-0.195439,-0.242997,1.66178
178,1,-0.195266,-0.24182,1.65948
179,1,-0.203467,-0.239504,1.65808
180,1,-0.222053,-0.235685,1.64948
181,1,-0.20745,-0.238758,1.66456
182,1,-0.208842,-0.237221,1.66171
183,1,-0.213549,-0.236568,1.66221
184,1,-0.211776,-0.236623,1.66811
185,1,-0.21322,-0.235265,1.66571
186,1,-0.211939,-0.233917,1.66317
187,1,-0.211423,-0.233895,1.6678
188,1,-0.211379,-0.233613,1.66456
189,1,-0.210955,-0.230761,1.66283
190,1,-0.198314,-0.23167,1.65675
191,1,-0.208321,-0.227415,1.65852
192,1,-0.200375,-0.228136,1.65632
193,1,-0.191946,-0.230985,1.664
194,1,-0.189579,-0.23134,1.66366
195,1,-0.193057,-0.229475,1.6616
196,1,-0.19517,-0.227931,1.6592
197,1,-0.19352,-0.227813,1.66153
198,1,-0.196039,-0.226782,1.65948
199,1,-0.203899,-0.20686,1.596
200,1,-0.200063,-0.22683,1.66427
201,1,-0.199098,-0.227128,1.66988
202,1,-0.201227,-0.227393,1.6735
203,1,-0.197603,-0.227796,1.6682
205,1,-0.200489,-0.226123,1.66708
206,1,-0.201495,-0.224885,1.66058
207,1,-0.198596,-0.222017,1.65894
208,1,-0.196514,-0.219163,1.65664
209,1,-0.196364,-0.215312,1.6557
210,1,-0.191925,-0.21176,1.65887
211,1,-0.191019,-0.205972,1.6582
212,1,-0.183353,-0.202422,1.65403
213,1,-0.177693,-0.195936,1.65016
214,1,-0.174397,-0.187485,1.65293
215,1,-0.170049,-0.180077,1.65329
216,1,-0.161218,-0.170844,1.64666
217,1,-0.154717,-0.162815,1.64406
218,1,-0.156901,-0.15254,1.64539
219,1,-0.157982,-0.141987,1.64693
220,1,-0.155632,-0.130347,1.64679
221,1,-0.149444,-0.119721,1.64855
222,1,-0.144078,-0.110145,1.64934
223,1,-0.136426,-0.100729,1.64969
224,1,-0.123334,-0.0923685,1.65168
225,1,-0.114633,-0.0843046,1.65925
226,1,-0.103366,-0.0786613,1.66551
227,1,-0.0937668,-0.0748889,1.66775
228,1,-0.0839972,-0.0726761,1.67908
229,1,-0.072396,-0.0726181,1.68159
230,1,-0.0493521,-0.0771432,1.689
231,1,-0.0408614,-0.0813737,1.70131
232,1,-0.0262548,-0.0869276,1.70444
233,1,-0.00865818,-0.0967069,1.721
234,1,0.00788953,-0.107273,1.72848
235,1,0.0221574,-0.118692,1.72955
236,1,0.0343169,-0.127736,1.732
237,1,0.0448087,-0.137445,1.73971
238,1,0.054051,-0.147272,1.74361
239,1,0.0717856,-0.162179,1.74179
240,1,0.0715862,-0.169412,1.74829
241,1,0.0797164,-0.177328,1.74504
242,1,0.0906492,-0.184967,1.75371
243,1,0.0922312,-0.18945,1.75822
244,1,0.105419,-0.19412,1.76164
245,1,0.123453,-0.202946,1.75815
246,1,0.125565,-0.207895,1.7583
247,1,0.126472,-0.209922,1.76009
249,1,0.12436,-0.212809,1.76569
250,1,0.129055,-0.219298,1.75745
251,1,0.132571,-0.220573,1.75933
252,1,0.127566,-0.219115,1.75609
253,1,0.13277,-0.221554,1.74936
254,1,0.13415,-0.223142,1.74906
255,1,0.134032,-0.22262,1.74639
256,1,0.13693,-0.223235,1.74831
257,1,0.14318,-0.226455,1.7425
258,1,0.142369,-0.225472,1.74297
259,1,0.142656,-0.224676,1.74197
260,1,0.140925,-0.220023,1.73429
261,1,0.138872,-0.215273,1.73479
262,1,0.14011,-0.207869,1.73
263,1,0.1389,-0.20075,1.73129
264,1,0.129813,-0.197086,1.73073
