204,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265431,-0.170759,1.29746
206,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265217,-0.172198,1.29756
207,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265853,-0.172018,1.29784
208,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.264946,-0.172352,1.29656
210,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.264733,-0.173534,1.29898
211,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.264914,-0.172831,1.29825
213,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265231,-0.171289,1.29734
214,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265541,-0.172046,1.29812
215,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265529,-0.174631,1.29902
217,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.266319,-0.171176,1.29809
218,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265666,-0.172839,1.29823
220,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265785,-0.173543,1.2974
221,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.266856,-0.17158,1.29879
223,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.264824,-0.172992,1.29792
224,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265724,-0.174087,1.2988
225,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265507,-0.173698,1.29756
227,0.00135119,0.973003,-0.230789,-0.519342,0.252362,-0.288648,1.03,-0.229261,-0.294253,1,0.0207035,0.254564,1.69,0,-0.265623,-0.174388,1.29815
