61.000000,0.000000,-1.000000,-1.000000,0.000000,-1.000000,0.057244,-0.441789,0.275363,1.061516
63.000000,3.000000,0.000000,0.000000,0.011327,0.000000,0.053003,-0.439412,0.280157,1.059660
64.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048650,-0.437958,0.284821,1.058835
66.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045504,-0.437901,0.287995,1.059064
67.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043437,-0.438067,0.290043,1.059366
69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038372,-0.437489,0.295283,1.059179
71.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034467,-0.438016,0.299080,1.060061
72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032860,-0.438559,0.300597,1.060607
74.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031599,-0.439000,0.301838,1.060809
76.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030717,-0.439442,0.302694,1.060993
77.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030487,-0.439904,0.302856,1.061294
79.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030934,-0.440491,0.302445,1.061048
80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030570,-0.441726,0.302705,1.061474
82.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030778,-0.442485,0.302403,1.061826
83.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031141,-0.443066,0.302046,1.061722
85.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031742,-0.443439,0.301452,1.061598
87.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031940,-0.443356,0.301254,1.061586
88.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032298,-0.443042,0.300909,1.061511
90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032418,-0.442555,0.300812,1.061419
91.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032201,-0.441993,0.300985,1.061675
93.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031621,-0.441441,0.301564,1.061779
95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031193,-0.441228,0.301991,1.061846
96.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030911,-0.441172,0.302296,1.061777
98.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030353,-0.441728,0.302492,1.063430
100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029204,-0.443056,0.303120,1.065808
101.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027837,-0.444657,0.303936,1.068327
103.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026812,-0.446093,0.304350,1.071092
104.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025927,-0.447645,0.304587,1.073997
106.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025675,-0.449056,0.304635,1.074849
107.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026164,-0.450064,0.304111,1.074893
109.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027033,-0.450984,0.303247,1.074712
