61,0,-0.441789,0.275363,1.06152,0.0403056,0.256153,1.1751,0.841591,0.539897,0.0153514,0.194059,-0.275731,-0.941442,-0.504049,0.795288,-0.336825,106.324,11.1898,30.9184,0.554309,0.783286,0.234256,-0.155977
63,1,-0.437035,0.28495,1.0578,0.0403056,0.256153,1.1751,0.864035,0.503394,0.00614281,0.16534,-0.272226,-0.947922,-0.475506,0.820053,-0.318444,106.023,9.517,28.8254,0.564218,0.783375,0.213415,-0.149789
64,0,-0.435049,0.29415,1.05718,0.0403056,0.256153,1.1751,0.895831,0.443907,-0.0208009,0.0879589,-0.222999,-0.970842,-0.435602,0.867881,-0.238815,102.936,5.04619,25.9316,0.598752,0.767731,0.173194,-0.148621
66,0,-0.437729,0.297517,1.05975,0.0403056,0.256153,1.1751,0.92674,0.375455,-0.0136367,0.0615867,-0.18762,-0.980309,-0.370621,0.907652,-0.196998,100.835,3.53089,21.7974,0.620911,0.760158,0.143734,-0.126374
67,0,-0.438731,0.298236,1.06058,0.0403056,0.256153,1.1751,0.948586,0.316009,-0.0179749,0.0349217,-0.160931,-0.986348,-0.314588,0.935008,-0.163693,99.2666,2.00127,18.3475,0.637174,0.753858,0.116378,-0.110287
69,0,-0.438899,0.301561,1.06058,0.0403056,0.256153,1.1751,0.948812,0.310973,-0.055245,-0.0119517,-0.139438,-0.990159,-0.315616,0.940134,-0.128584,98.0159,-0.684798,18.3994,0.648226,0.744452,0.100417,-0.124542
71,0,-0.439673,0.303937,1.06221,0.0403056,0.256153,1.1751,0.951029,0.294741,-0.0931169,-0.0613872,-0.115151,-0.991449,-0.302944,0.948614,-0.0914183,96.6249,-3.51944,17.6689,0.66039,0.734438,0.0794329,-0.134818
72,0,-0.437763,0.301735,1.05992,0.0403056,0.256153,1.1751,0.947971,0.309232,-0.0756693,-0.0382666,-0.125283,-0.991383,-0.316047,0.942698,-0.106932,97.2024,-2.19305,18.438,0.654934,0.738273,0.0917564,-0.132646
74,0,-0.439932,0.303721,1.06076,0.0403056,0.256153,1.1751,0.970077,0.230333,-0.0767886,-0.0545394,-0.101462,-0.993343,-0.236591,0.967808,-0.0858633,95.8321,-3.12643,13.7062,0.667599,0.734405,0.0598423,-0.106678
76,0,-0.440942,0.302519,1.06149,0.0403056,0.256153,1.1751,0.973698,0.215754,-0.0732224,-0.0478721,-0.120468,-0.991562,-0.222755,0.968988,-0.106971,96.9271,-2.74392,12.8859,0.66073,0.741812,0.0565784,-0.0997481
